# BUSCO version is: 6.0.0 
# The lineage dataset is: rickettsiales_odb10 (Creation date: 2024-01-08, number of genomes: 34, number of BUSCOs: 364)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
2340at766	Complete	wRi_Merrill23_polished	814968	815711	+	318.0	201	https://v10-1.orthodb.org/?query=2340at766	Uridylate kinase
2346at766	Complete	wRi_Merrill23_polished	198371	197784	-	188.1	159	https://v10-1.orthodb.org/?query=2346at766	NADH:ubiquinone/plastoquinone oxidoreductase, chain 6
2381at766	Complete	wRi_Merrill23_polished	632400	633122	+	261.5	178	https://v10-1.orthodb.org/?query=2381at766	Ribosomal protein L3
2404at766	Complete	wRi_Merrill23_polished	162148	161369	-	280.7	209	https://v10-1.orthodb.org/?query=2404at766	Exodeoxyribonuclease III
2424at766	Complete	wRi_Merrill23_polished	1250018	1249251	-	324.0	223	https://v10-1.orthodb.org/?query=2424at766	TatD family
2437at766	Complete	wRi_Merrill23_polished	495442	496044	+	194.1	138	https://v10-1.orthodb.org/?query=2437at766	Protein of unknown function DUF1013
2456at766	Complete	wRi_Merrill23_polished	1229774	1228677	-	296.2	263	https://v10-1.orthodb.org/?query=2456at766	DNA-binding, RecF
2458at766	Complete	wRi_Merrill23_polished	815719	816276	+	199.9	158	https://v10-1.orthodb.org/?query=2458at766	Ribosome recycling factor
2461at766	Complete	wRi_Merrill23_polished	483921	483223	-	259.8	181	https://v10-1.orthodb.org/?query=2461at766	alpha/beta hydrolase
2470at766	Complete	wRi_Merrill23_polished	758877	759593	+	302.7	201	https://v10-1.orthodb.org/?query=2470at766	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
2492at766	Missing
2493at766	Complete	wRi_Merrill23_polished	998332	999408	+	295.8	271	https://v10-1.orthodb.org/?query=2493at766	Tetratricopeptide repeat
2505at766	Complete	wRi_Merrill23_polished	257244	256333	-	323.8	249	https://v10-1.orthodb.org/?query=2505at766	Signal recognition particle receptor FtsY
2514at766	Missing
2518at766	Complete	wRi_Merrill23_polished	379268	379768	+	218.9	130	https://v10-1.orthodb.org/?query=2518at766	NADH-quinone oxidoreductase subunit E
2523at766	Complete	wRi_Merrill23_polished	182223	182732	+	269.3	128	https://v10-1.orthodb.org/?query=2523at766	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
2531at766	Complete	wRi_Merrill23_polished	1247198	1247704	+	287.7	132	https://v10-1.orthodb.org/?query=2531at766	NADH-quinone oxidoreductase subunit B
2532at766	Complete	wRi_Merrill23_polished	1070610	1071437	+	317.4	215	https://v10-1.orthodb.org/?query=2532at766	cytochrome c oxidase subunit III
2536at766	Complete	wRi_Merrill23_polished	659224	659661	+	147.4	110	https://v10-1.orthodb.org/?query=2536at766	Ribonuclease H
2551at766	Complete	wRi_Merrill23_polished	829704	828781	-	255.9	221	https://v10-1.orthodb.org/?query=2551at766	Ribosomal large subunit pseudouridine synthase C
2557at766	Complete	wRi_Merrill23_polished	348466	348993	+	193.0	133	https://v10-1.orthodb.org/?query=2557at766	Cytochrome c-like domain
2561at766	Complete	wRi_Merrill23_polished	1233132	1233638	+	144.4	126	https://v10-1.orthodb.org/?query=2561at766	Ribosome maturation factor RimM
2562at766	Complete	wRi_Merrill23_polished	673559	674185	+	334.4	178	https://v10-1.orthodb.org/?query=2562at766	ATP-dependent Clp protease proteolytic subunit
2563at766	Complete	wRi_Merrill23_polished	215481	216245	+	243.2	177	https://v10-1.orthodb.org/?query=2563at766	RNA methyltransferase TrmH family
2567at766	Complete	wRi_Merrill23_polished	1123789	1124247	+	188.0	120	https://v10-1.orthodb.org/?query=2567at766	Ribosomal protein L13
2575at766	Missing
2580at766	Complete	wRi_Merrill23_polished	335793	334909	-	287.2	230	https://v10-1.orthodb.org/?query=2580at766	tRNA dimethylallyltransferase
2582at766	Complete	wRi_Merrill23_polished	303992	304540	+	167.5	151	https://v10-1.orthodb.org/?query=2582at766	RNA methyltransferase, RsmD
2606at766	Complete	wRi_Merrill23_polished	637713	638246	+	225.4	151	https://v10-1.orthodb.org/?query=2606at766	Ribosomal protein L5
2609at766	Complete	wRi_Merrill23_polished	118664	119299	+	179.5	162	https://v10-1.orthodb.org/?query=2609at766	Chromosomal replication initiator protein DnaA
2619at766	Missing
2632at766	Complete	wRi_Merrill23_polished	844096	844821	+	251.0	187	https://v10-1.orthodb.org/?query=2632at766	ATP synthase subunit a
2649at766	Complete	wRi_Merrill23_polished	1299244	1298693	-	121.1	113	https://v10-1.orthodb.org/?query=2649at766	5-formyltetrahydrofolate cyclo-ligase
2656at766	Complete	wRi_Merrill23_polished	1186700	1187437	+	220.3	186	https://v10-1.orthodb.org/?query=2656at766	Glutamine synthetase
2657at766	Missing
2660at766	Complete	wRi_Merrill23_polished	1264160	1263564	-	242.8	166	https://v10-1.orthodb.org/?query=2660at766	Ribonuclease HII
2666at766	Complete	wRi_Merrill23_polished	192799	191927	-	174.6	169	https://v10-1.orthodb.org/?query=2666at766	Biotin--acetyl-CoA-carboxylase ligase
2674at766	Complete	wRi_Merrill23_polished	1042176	1042871	+	279.4	181	https://v10-1.orthodb.org/?query=2674at766	DNA polymerase III subunit epsilon
2678at766	Complete	wRi_Merrill23_polished	658160	659047	+	365.9	240	https://v10-1.orthodb.org/?query=2678at766	Protoheme IX farnesyltransferase
2693at766	Complete	wRi_Merrill23_polished	1041336	1040833	-	134.6	115	https://v10-1.orthodb.org/?query=2693at766	Protein-export protein SecB
2701at766	Complete	wRi_Merrill23_polished	639005	639550	+	215.4	161	https://v10-1.orthodb.org/?query=2701at766	Ribosomal protein L6, alpha-beta domain
2707at766	Complete	wRi_Merrill23_polished	1071438	1071926	+	141.3	123	https://v10-1.orthodb.org/?query=2707at766	Crossover junction endodeoxyribonuclease RuvC
2710at766	Complete	wRi_Merrill23_polished	385499	384882	-	204.7	154	https://v10-1.orthodb.org/?query=2710at766	Superoxide dismutase
2711at766	Complete	wRi_Merrill23_polished	1025402	1024536	-	289.1	221	https://v10-1.orthodb.org/?query=2711at766	Ribosomal RNA adenine methylase transferase, conserved site
2712at766	Complete	wRi_Merrill23_polished	1233701	1234267	+	254.0	175	https://v10-1.orthodb.org/?query=2712at766	Elongation factor P
2715at766	Complete	wRi_Merrill23_polished	633125	633739	+	258.8	183	https://v10-1.orthodb.org/?query=2715at766	50S ribosomal protein L4
2736at766	Complete	wRi_Merrill23_polished	642255	642896	+	168.9	166	https://v10-1.orthodb.org/?query=2736at766	Adenylate kinase
2739at766	Complete	wRi_Merrill23_polished	375286	374303	-	281.1	262	https://v10-1.orthodb.org/?query=2739at766	Glycerol-3-phosphate dehydrogenase 
2771at766	Complete	wRi_Merrill23_polished	216325	217047	+	251.0	182	https://v10-1.orthodb.org/?query=2771at766	membrane protein
2777at766	Complete	wRi_Merrill23_polished	1262778	1263560	+	303.0	194	https://v10-1.orthodb.org/?query=2777at766	VirB9/CagX/TrbG, C-terminal
2787at766	Complete	wRi_Merrill23_polished	714159	715334	+	417.7	235	https://v10-1.orthodb.org/?query=2787at766	Ubiquinone biosynthesis O-methyltransferase
2790at766	Missing
2809at766	Complete	wRi_Merrill23_polished	223649	222954	-	261.4	199	https://v10-1.orthodb.org/?query=2809at766	Zinc import ATP-binding protein ZnuC
2825at766	Complete	wRi_Merrill23_polished	501778	502416	+	254.4	161	https://v10-1.orthodb.org/?query=2825at766	Endonuclease III
2834at766	Complete	wRi_Merrill23_polished	518983	518501	-	212.9	118	https://v10-1.orthodb.org/?query=2834at766	Single-stranded DNA-binding protein
2841at766	Missing
2845at766	Complete	wRi_Merrill23_polished	639940	640452	+	240.4	150	https://v10-1.orthodb.org/?query=2845at766	Ribosomal protein S5
2850at766	Complete	wRi_Merrill23_polished	706166	705456	-	282.4	187	https://v10-1.orthodb.org/?query=2850at766	Heme exporter protein C
2887at766	Missing
2903at766	Complete	wRi_Merrill23_polished	647784	648278	+	222.7	149	https://v10-1.orthodb.org/?query=2903at766	Transcription elongation factor GreA
2904at766	Complete	wRi_Merrill23_polished	217048	217584	+	215.9	141	https://v10-1.orthodb.org/?query=2904at766	cytochrome c oxidase assembly protein
2913at766	Complete	wRi_Merrill23_polished	859282	858665	-	263.9	176	https://v10-1.orthodb.org/?query=2913at766	Guanylate kinase
2943at766	Complete	wRi_Merrill23_polished	1203430	1204188	+	207.6	195	https://v10-1.orthodb.org/?query=2943at766	Thioredoxin-like fold
2960at766	Complete	wRi_Merrill23_polished	825015	824392	-	208.8	166	https://v10-1.orthodb.org/?query=2960at766	Cytochrome c biogenesis ATP-binding export protein CcmA
2977at766	Complete	wRi_Merrill23_polished	949855	949373	-	147.4	126	https://v10-1.orthodb.org/?query=2977at766	Transcription antitermination protein NusB
2996at766	Complete	wRi_Merrill23_polished	1172718	1172239	-	180.1	132	https://v10-1.orthodb.org/?query=2996at766	Ribosomal protein S7 domain
3008at766	Complete	wRi_Merrill23_polished	1173098	1172724	-	176.3	108	https://v10-1.orthodb.org/?query=3008at766	Ribosomal protein S12, bacterial-type
3020at766	Missing
3058at766	Complete	wRi_Merrill23_polished	527536	527087	-	181.3	129	https://v10-1.orthodb.org/?query=3058at766	SsrA-binding protein
3062at766	Complete	wRi_Merrill23_polished	176205	175423	-	257.0	196	https://v10-1.orthodb.org/?query=3062at766	ABC transporter permease
3066at766	Complete	wRi_Merrill23_polished	1247697	1248269	+	238.9	140	https://v10-1.orthodb.org/?query=3066at766	NADH:ubiquinone oxidoreductase, 30kDa subunit
3074at766	Complete	wRi_Merrill23_polished	700027	699431	-	214.7	155	https://v10-1.orthodb.org/?query=3074at766	Nucleoside triphosphate pyrophosphatase Maf-like protein
3090at766	Complete	wRi_Merrill23_polished	1121749	1121186	-	246.6	164	https://v10-1.orthodb.org/?query=3090at766	Ribosomal RNA large subunit methyltransferase E
3097at766	Missing
3110at766	Complete	wRi_Merrill23_polished	912543	911872	-	210.3	171	https://v10-1.orthodb.org/?query=3110at766	Outer membrane protein assembly factor BamD
3119at766	Complete	wRi_Merrill23_polished	944103	944696	+	224.6	166	https://v10-1.orthodb.org/?query=3119at766	GTP binding domain
3127at766	Complete	wRi_Merrill23_polished	688511	687705	-	209.0	192	https://v10-1.orthodb.org/?query=3127at766	Aminomethyltransferase, folate-binding domain
3140at766	Complete	wRi_Merrill23_polished	1246841	1247194	+	170.2	112	https://v10-1.orthodb.org/?query=3140at766	NADH-quinone oxidoreductase subunit A
3157at766	Complete	wRi_Merrill23_polished	257819	258232	+	140.2	101	https://v10-1.orthodb.org/?query=3157at766	FeS cluster insertion, C-terminal, conserved site
3184at766	Complete	wRi_Merrill23_polished	351517	350948	-	181.6	139	https://v10-1.orthodb.org/?query=3184at766	Protein GrpE
3185at766	Complete	wRi_Merrill23_polished	257423	257806	+	239.1	124	https://v10-1.orthodb.org/?query=3185at766	Iron-sulfur cluster assembly scaffold protein IscU
3207at766	Complete	wRi_Merrill23_polished	1072438	1071971	-	118.2	121	https://v10-1.orthodb.org/?query=3207at766	YqgF/RNase H-like domain
3208at766	Complete	wRi_Merrill23_polished	640456	640926	+	159.9	113	https://v10-1.orthodb.org/?query=3208at766	Ribosomal protein L15
3213at766	Complete	wRi_Merrill23_polished	1104184	1104795	+	189.7	159	https://v10-1.orthodb.org/?query=3213at766	Ribosomal protein L25
3219at766	Complete	wRi_Merrill23_polished	817237	817863	+	194.8	172	https://v10-1.orthodb.org/?query=3219at766	Phosphatidate cytidylyltransferase
3223at766	Complete	wRi_Merrill23_polished	915671	915129	-	229.5	157	https://v10-1.orthodb.org/?query=3223at766	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
3229at766	Complete	wRi_Merrill23_polished	309483	309830	+	162.0	101	https://v10-1.orthodb.org/?query=3229at766	(2Fe-2S) ferredoxin
3233at766	Complete	wRi_Merrill23_polished	482310	482984	+	233.3	174	https://v10-1.orthodb.org/?query=3233at766	Lipoprotein-releasing system ATP-binding protein LolD
3234at766	Complete	wRi_Merrill23_polished	534529	534053	-	132.0	118	https://v10-1.orthodb.org/?query=3234at766	signal peptidase II
3246at766	Complete	wRi_Merrill23_polished	831149	831577	+	144.3	113	https://v10-1.orthodb.org/?query=3246at766	membrane protein
3248at766	Complete	wRi_Merrill23_polished	131761	132138	+	172.7	110	https://v10-1.orthodb.org/?query=3248at766	Ribosomal protein L19
3272at766	Complete	wRi_Merrill23_polished	1302262	1301747	-	217.2	131	https://v10-1.orthodb.org/?query=3272at766	Inorganic pyrophosphatase
3314at766	Complete	wRi_Merrill23_polished	1167823	1167383	-	154.9	123	https://v10-1.orthodb.org/?query=3314at766	Ribosomal protein L11, C-terminal
3319at766	Missing
3322at766	Complete	wRi_Merrill23_polished	635143	635490	+	141.5	94	https://v10-1.orthodb.org/?query=3322at766	Ribosomal protein L22/L17
3323at766	Missing
3326at766	Complete	wRi_Merrill23_polished	638593	638988	+	128.4	107	https://v10-1.orthodb.org/?query=3326at766	Ribosomal protein S8
3328at766	Complete	wRi_Merrill23_polished	1027622	1027996	+	136.0	88	https://v10-1.orthodb.org/?query=3328at766	Ferredoxin
3333at766	Complete	wRi_Merrill23_polished	1251293	1251610	+	116.5	86	https://v10-1.orthodb.org/?query=3333at766	Ribosomal silencing factor RsfS
3335at766	Complete	wRi_Merrill23_polished	643349	643735	+	147.6	106	https://v10-1.orthodb.org/?query=3335at766	Ribosomal protein S11
3351at766	Complete	wRi_Merrill23_polished	642956	643324	+	147.2	97	https://v10-1.orthodb.org/?query=3351at766	Ribosomal protein S13
3352at766	Complete	wRi_Merrill23_polished	1214675	1214986	+	118.2	81	https://v10-1.orthodb.org/?query=3352at766	NADH-ubiquinone oxidoreductase chain 4L/Mnh complex subunit C1-like
3356at766	Complete	wRi_Merrill23_polished	1246454	1246822	+	138.9	94	https://v10-1.orthodb.org/?query=3356at766	HIT-like domain
3372at766	Complete	wRi_Merrill23_polished	946315	946776	+	151.8	97	https://v10-1.orthodb.org/?query=3372at766	Deoxyuridine 5'-triphosphate nucleotidohydrolase
3381at766	Complete	wRi_Merrill23_polished	1234342	1234971	+	172.0	172	https://v10-1.orthodb.org/?query=3381at766	inositol monophosphatase
3395at766	Complete	wRi_Merrill23_polished	917441	917764	+	147.9	87	https://v10-1.orthodb.org/?query=3395at766	Glutaredoxin
3421at766	Complete	wRi_Merrill23_polished	184950	185468	+	214.0	153	https://v10-1.orthodb.org/?query=3421at766	Translation initiation factor 3
3456at766	Complete	wRi_Merrill23_polished	508845	508291	-	142.1	125	https://v10-1.orthodb.org/?query=3456at766	Ribosomal protein L9
3461at766	Complete	wRi_Merrill23_polished	475445	475729	+	124.9	74	https://v10-1.orthodb.org/?query=3461at766	Protein of unknown function DUF2610
3481at766	Complete	wRi_Merrill23_polished	671832	671236	-	168.4	139	https://v10-1.orthodb.org/?query=3481at766	BON domain
3488at766	Complete	wRi_Merrill23_polished	288813	289109	+	147.1	89	https://v10-1.orthodb.org/?query=3488at766	Type IV secretion system protein VirB3
3489at766	Complete	wRi_Merrill23_polished	1124258	1124713	+	185.9	119	https://v10-1.orthodb.org/?query=3489at766	Ribosomal protein S9
3490at766	Complete	wRi_Merrill23_polished	636159	636572	+	170.7	117	https://v10-1.orthodb.org/?query=3490at766	Ribosomal protein L16
3520at766	Complete	wRi_Merrill23_polished	688689	688979	+	128.4	86	https://v10-1.orthodb.org/?query=3520at766	GroES chaperonin family
3523at766	Complete	wRi_Merrill23_polished	637030	637389	+	150.8	103	https://v10-1.orthodb.org/?query=3523at766	Ribosomal protein L14P
3532at766	Complete	wRi_Merrill23_polished	282530	282165	-	165.0	97	https://v10-1.orthodb.org/?query=3532at766	Ribosomal protein L20
3542at766	Complete	wRi_Merrill23_polished	634853	635137	+	132.2	83	https://v10-1.orthodb.org/?query=3542at766	Ribosomal protein S19, bacterial-type
3561at766	Fragmented	wRi_Merrill23_polished	1059681	1059382	-	104.8	90	https://v10-1.orthodb.org/?query=3561at766	SspB-like superfamily
3566at766	Complete	wRi_Merrill23_polished	886841	886434	-	139.7	113	https://v10-1.orthodb.org/?query=3566at766	tRNA-specific adenosine deaminase
3575at766	Complete	wRi_Merrill23_polished	1270263	1269871	-	131.1	108	https://v10-1.orthodb.org/?query=3575at766	Zinc finger, DksA/TraR C4-type
3605at766	Complete	wRi_Merrill23_polished	638263	638571	+	136.2	94	https://v10-1.orthodb.org/?query=3605at766	Ribosomal protein S14
3622at766	Complete	wRi_Merrill23_polished	812862	812491	-	143.8	100	https://v10-1.orthodb.org/?query=3622at766	Preprotein translocase YajC
3626at766	Complete	wRi_Merrill23_polished	191809	191408	-	123.5	98	https://v10-1.orthodb.org/?query=3626at766	Cytochrome c-type biogenesis protein CcmE
3644at766	Complete	wRi_Merrill23_polished	757653	757967	+	109.4	68	https://v10-1.orthodb.org/?query=3644at766	Ribosomal protein L28/L24
3665at766	Complete	wRi_Merrill23_polished	1104795	1105343	+	192.7	143	https://v10-1.orthodb.org/?query=3665at766	Peptidyl-tRNA hydrolase
3666at766	Complete	wRi_Merrill23_polished	1067463	1067732	+	130.7	63	https://v10-1.orthodb.org/?query=3666at766	Ribosomal protein L27
3670at766	Complete	wRi_Merrill23_polished	248215	248538	+	122.3	80	https://v10-1.orthodb.org/?query=3670at766	Thioredoxin
3687at766	Complete	wRi_Merrill23_polished	644832	645260	+	168.5	112	https://v10-1.orthodb.org/?query=3687at766	Ribosomal protein L17
3694at766	Complete	wRi_Merrill23_polished	568	26	-	121.4	120	https://v10-1.orthodb.org/?query=3694at766	ubiquinone-binding protein
3713at766	Complete	wRi_Merrill23_polished	982980	983555	+	176.1	175	https://v10-1.orthodb.org/?query=3713at766	tRNA threonylcarbamoyl adenosine modification protein TsaB
3732at766	Complete	wRi_Merrill23_polished	341833	341477	-	116.2	96	https://v10-1.orthodb.org/?query=3732at766	Holo-
3778at766	Complete	wRi_Merrill23_polished	352887	352567	-	137.9	74	https://v10-1.orthodb.org/?query=3778at766	Ribosomal protein S16
3796at766	Complete	wRi_Merrill23_polished	700268	700005	-	90.4	59	https://v10-1.orthodb.org/?query=3796at766	Translation initiation factor IF-1
3797at766	Complete	wRi_Merrill23_polished	509128	508853	-	115.3	66	https://v10-1.orthodb.org/?query=3797at766	Ribosomal protein S18
3819at766	Complete	wRi_Merrill23_polished	269366	269638	+	103.6	72	https://v10-1.orthodb.org/?query=3819at766	Ribosomal protein S15
3896at766	Complete	wRi_Merrill23_polished	1213450	1213737	+	112.0	77	https://v10-1.orthodb.org/?query=3896at766	Na+/H+ antiporter subunit G
3898at766	Complete	wRi_Merrill23_polished	276248	276045	-	70.0	51	https://v10-1.orthodb.org/?query=3898at766	Ribosomal protein L31
3904at766	Complete	wRi_Merrill23_polished	844881	845108	+	81.3	58	https://v10-1.orthodb.org/?query=3904at766	ATP synthase subunit c
3917at766	Complete	wRi_Merrill23_polished	481803	482270	+	126.3	106	https://v10-1.orthodb.org/?query=3917at766	FeS cluster biogenesis
3919at766	Complete	wRi_Merrill23_polished	374283	373801	-	178.6	132	https://v10-1.orthodb.org/?query=3919at766	Phosphatidylglycerophosphatase A
3934at766	Complete	wRi_Merrill23_polished	121484	121753	+	122.0	82	https://v10-1.orthodb.org/?query=3934at766	Ribosomal protein S20
3939at766	Complete	wRi_Merrill23_polished	176532	176726	+	73.7	46	https://v10-1.orthodb.org/?query=3939at766	Zinc-binding ribosomal protein
3975at766	Complete	wRi_Merrill23_polished	535527	535865	+	124.3	82	https://v10-1.orthodb.org/?query=3975at766	Glutaredoxin
3976at766	Complete	wRi_Merrill23_polished	197793	197485	-	132.6	84	https://v10-1.orthodb.org/?query=3976at766	NADH-quinone oxidoreductase subunit K
3992at766	Complete	wRi_Merrill23_polished	917207	917425	+	77.3	57	https://v10-1.orthodb.org/?query=3992at766	BolA protein
3995at766	Complete	wRi_Merrill23_polished	1067150	1067452	+	109.1	82	https://v10-1.orthodb.org/?query=3995at766	Ribosomal protein L21
4000at766	Complete	wRi_Merrill23_polished	632070	632390	+	112.4	86	https://v10-1.orthodb.org/?query=4000at766	Ribosomal protein S10
4031at766	Complete	wRi_Merrill23_polished	636780	637016	+	117.3	74	https://v10-1.orthodb.org/?query=4031at766	Ribosomal protein S17/S11
4053at766	Complete	wRi_Merrill23_polished	1261820	1262134	+	100.1	86	https://v10-1.orthodb.org/?query=4053at766	NADH dehydrogenase 
4072at766	Missing
