# BUSCO version is: 6.0.0 
# The lineage dataset is: rickettsiales_odb10 (Creation date: 2024-01-08, number of genomes: 34, number of BUSCOs: 364)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
2208at766	Complete	contig_1165	833736	832372	-	366.9	326	https://v10-1.orthodb.org/?query=2208at766	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit
2216at766	Complete	contig_1165	123781	123167	-	258.0	180	https://v10-1.orthodb.org/?query=2216at766	RNA-binding S4 domain
2263at766	Complete	contig_1165	1032309	1032908	+	275.5	174	https://v10-1.orthodb.org/?query=2263at766	Peroxiredoxin, AhpC-type
2295at766	Complete	contig_1165	688271	689221	+	450.6	280	https://v10-1.orthodb.org/?query=2295at766	Malate dehydrogenase
2303at766	Complete	contig_1165	1124389	1123655	-	282.2	194	https://v10-1.orthodb.org/?query=2303at766	Short-chain dehydrogenase/reductase, conserved site
2305at766	Complete	contig_1165	965541	964669	-	340.8	243	https://v10-1.orthodb.org/?query=2305at766	Protein HflC
2340at766	Complete	contig_1165	1245384	1246127	+	316.4	201	https://v10-1.orthodb.org/?query=2340at766	Uridylate kinase
2346at766	Complete	contig_1165	837909	837322	-	186.7	159	https://v10-1.orthodb.org/?query=2346at766	NADH:ubiquinone/plastoquinone oxidoreductase, chain 6
2381at766	Complete	contig_1165	1105316	1106038	+	260.8	178	https://v10-1.orthodb.org/?query=2381at766	Ribosomal protein L3
2404at766	Complete	contig_1165	804339	803560	-	281.8	209	https://v10-1.orthodb.org/?query=2404at766	Exodeoxyribonuclease III
2424at766	Complete	contig_1165	690016	689249	-	329.0	223	https://v10-1.orthodb.org/?query=2424at766	TatD family
2437at766	Complete	contig_1165	993116	993718	+	196.9	138	https://v10-1.orthodb.org/?query=2437at766	Protein of unknown function DUF1013
2456at766	Complete	contig_1165	533760	532663	-	295.3	263	https://v10-1.orthodb.org/?query=2456at766	DNA-binding, RecF
2458at766	Complete	contig_1165	1246135	1246692	+	202.2	158	https://v10-1.orthodb.org/?query=2458at766	Ribosome recycling factor
2461at766	Complete	contig_1165	1081859	1081161	-	257.9	181	https://v10-1.orthodb.org/?query=2461at766	alpha/beta hydrolase
2470at766	Complete	contig_1165	120790	120074	-	302.8	201	https://v10-1.orthodb.org/?query=2470at766	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
2492at766	Missing
2493at766	Complete	contig_1165	313082	314158	+	296.4	271	https://v10-1.orthodb.org/?query=2493at766	Tetratricopeptide repeat
2505at766	Complete	contig_1165	905653	906564	+	327.2	249	https://v10-1.orthodb.org/?query=2505at766	Signal recognition particle receptor FtsY
2514at766	Complete	contig_1165	613650	614249	+	245.6	148	https://v10-1.orthodb.org/?query=2514at766	Ubiquinol-cytochrome c reductase iron-sulfur subunit
2518at766	Complete	contig_1165	1053406	1052906	-	219.7	130	https://v10-1.orthodb.org/?query=2518at766	NADH-quinone oxidoreductase subunit E
2523at766	Complete	contig_1165	822913	823422	+	267.3	128	https://v10-1.orthodb.org/?query=2523at766	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
2531at766	Complete	contig_1165	687196	687702	+	287.7	132	https://v10-1.orthodb.org/?query=2531at766	NADH-quinone oxidoreductase subunit B
2532at766	Complete	contig_1165	366631	365804	-	317.4	215	https://v10-1.orthodb.org/?query=2532at766	cytochrome c oxidase subunit III
2536at766	Complete	contig_1165	212084	211647	-	147.8	110	https://v10-1.orthodb.org/?query=2536at766	Ribonuclease H
2551at766	Complete	contig_1165	101262	102185	+	256.7	221	https://v10-1.orthodb.org/?query=2551at766	Ribosomal large subunit pseudouridine synthase C
2557at766	Complete	contig_1165	986144	986671	+	193.0	133	https://v10-1.orthodb.org/?query=2557at766	Cytochrome c-like domain
2561at766	Complete	contig_1165	537117	537623	+	144.4	126	https://v10-1.orthodb.org/?query=2561at766	Ribosome maturation factor RimM
2562at766	Complete	contig_1165	194091	194717	+	333.8	178	https://v10-1.orthodb.org/?query=2562at766	ATP-dependent Clp protease proteolytic subunit
2563at766	Complete	contig_1165	850804	851568	+	246.2	177	https://v10-1.orthodb.org/?query=2563at766	RNA methyltransferase TrmH family
2567at766	Complete	contig_1165	430585	431043	+	187.5	120	https://v10-1.orthodb.org/?query=2567at766	Ribosomal protein L13
2575at766	Complete	contig_1165	603371	604057	+	163.6	157	https://v10-1.orthodb.org/?query=2575at766	Ribosomal RNA small subunit methyltransferase E
2580at766	Complete	contig_1165	975403	974510	-	288.7	230	https://v10-1.orthodb.org/?query=2580at766	tRNA dimethylallyltransferase
2582at766	Complete	contig_1165	947537	948085	+	167.7	151	https://v10-1.orthodb.org/?query=2582at766	RNA methyltransferase, RsmD
2606at766	Complete	contig_1165	1110629	1111162	+	225.4	151	https://v10-1.orthodb.org/?query=2606at766	Ribosomal protein L5
2609at766	Complete	contig_1165	665837	665202	-	179.5	162	https://v10-1.orthodb.org/?query=2609at766	Chromosomal replication initiator protein DnaA
2619at766	Complete	contig_1165	561296	561775	+	126.7	105	https://v10-1.orthodb.org/?query=2619at766	OmpA-like domain
2632at766	Complete	contig_1165	86531	85806	-	247.5	187	https://v10-1.orthodb.org/?query=2632at766	ATP synthase subunit a
2649at766	Complete	contig_1165	552035	551484	-	119.9	113	https://v10-1.orthodb.org/?query=2649at766	5-formyltetrahydrofolate cyclo-ligase
2656at766	Complete	contig_1165	495344	496081	+	220.9	186	https://v10-1.orthodb.org/?query=2656at766	Glutamine synthetase
2657at766	Complete	contig_1165	566562	565924	-	179.2	135	https://v10-1.orthodb.org/?query=2657at766	Thymidylate kinase
2660at766	Complete	contig_1165	704887	704291	-	243.6	166	https://v10-1.orthodb.org/?query=2660at766	Ribonuclease HII
2666at766	Complete	contig_1165	832354	831311	-	176.0	169	https://v10-1.orthodb.org/?query=2666at766	Biotin--acetyl-CoA-carboxylase ligase
2674at766	Complete	contig_1165	393813	393118	-	281.0	181	https://v10-1.orthodb.org/?query=2674at766	DNA polymerase III subunit epsilon
2678at766	Complete	contig_1165	213147	212260	-	365.4	240	https://v10-1.orthodb.org/?query=2678at766	Protoheme IX farnesyltransferase
2693at766	Complete	contig_1165	394646	395149	+	134.6	115	https://v10-1.orthodb.org/?query=2693at766	Protein-export protein SecB
2701at766	Complete	contig_1165	1111921	1112466	+	215.4	161	https://v10-1.orthodb.org/?query=2701at766	Ribosomal protein L6, alpha-beta domain
2707at766	Complete	contig_1165	365803	365315	-	141.5	123	https://v10-1.orthodb.org/?query=2707at766	Crossover junction endodeoxyribonuclease RuvC
2710at766	Complete	contig_1165	1049287	1049907	+	206.0	154	https://v10-1.orthodb.org/?query=2710at766	Superoxide dismutase
2711at766	Complete	contig_1165	411323	412183	+	288.4	221	https://v10-1.orthodb.org/?query=2711at766	Ribosomal RNA adenine methylase transferase, conserved site
2712at766	Complete	contig_1165	537686	538252	+	252.0	175	https://v10-1.orthodb.org/?query=2712at766	Elongation factor P
2715at766	Complete	contig_1165	1106041	1106655	+	258.3	183	https://v10-1.orthodb.org/?query=2715at766	50S ribosomal protein L4
2736at766	Complete	contig_1165	1115171	1115812	+	169.0	166	https://v10-1.orthodb.org/?query=2736at766	Adenylate kinase
2739at766	Complete	contig_1165	1057412	1058395	+	279.1	262	https://v10-1.orthodb.org/?query=2739at766	Glycerol-3-phosphate dehydrogenase 
2771at766	Complete	contig_1165	851648	852370	+	253.2	182	https://v10-1.orthodb.org/?query=2771at766	membrane protein
2777at766	Complete	contig_1165	703505	704287	+	304.6	194	https://v10-1.orthodb.org/?query=2777at766	VirB9/CagX/TrbG, C-terminal
2787at766	Complete	contig_1165	163084	161909	-	417.7	235	https://v10-1.orthodb.org/?query=2787at766	Ubiquinone biosynthesis O-methyltransferase
2790at766	Complete	contig_1165	633582	634187	+	229.0	161	https://v10-1.orthodb.org/?query=2790at766	Recombination protein RecR
2809at766	Complete	contig_1165	863635	862940	-	258.6	199	https://v10-1.orthodb.org/?query=2809at766	Zinc import ATP-binding protein ZnuC
2825at766	Complete	contig_1165	999489	1000127	+	256.3	160	https://v10-1.orthodb.org/?query=2825at766	Endonuclease III
2834at766	Complete	contig_1165	1015336	1014854	-	212.7	118	https://v10-1.orthodb.org/?query=2834at766	Single-stranded DNA-binding protein
2841at766	Complete	contig_1165	627721	627167	-	288.2	163	https://v10-1.orthodb.org/?query=2841at766	ATP-dependent protease subunit HslV
2845at766	Complete	contig_1165	1112856	1113368	+	240.4	150	https://v10-1.orthodb.org/?query=2845at766	Ribosomal protein S5
2850at766	Complete	contig_1165	171123	171833	+	282.3	187	https://v10-1.orthodb.org/?query=2850at766	Heme exporter protein C
2887at766	Complete	contig_1165	584046	583174	-	216.0	196	https://v10-1.orthodb.org/?query=2887at766	ATP synthase, F1 complex, gamma subunit
2903at766	Complete	contig_1165	1120696	1121190	+	220.4	149	https://v10-1.orthodb.org/?query=2903at766	Transcription elongation factor GreA
2904at766	Complete	contig_1165	852371	852907	+	218.1	141	https://v10-1.orthodb.org/?query=2904at766	cytochrome c oxidase assembly protein
2913at766	Complete	contig_1165	72242	72859	+	264.4	176	https://v10-1.orthodb.org/?query=2913at766	Guanylate kinase
2943at766	Complete	contig_1165	509155	509913	+	208.4	193	https://v10-1.orthodb.org/?query=2943at766	Thioredoxin-like fold
2960at766	Complete	contig_1165	105945	106568	+	208.8	166	https://v10-1.orthodb.org/?query=2960at766	Cytochrome c biogenesis ATP-binding export protein CcmA
2977at766	Complete	contig_1165	268938	268456	-	147.4	126	https://v10-1.orthodb.org/?query=2977at766	Transcription antitermination protein NusB
2996at766	Complete	contig_1165	481488	481009	-	180.1	132	https://v10-1.orthodb.org/?query=2996at766	Ribosomal protein S7 domain
3008at766	Complete	contig_1165	481868	481494	-	176.8	108	https://v10-1.orthodb.org/?query=3008at766	Ribosomal protein S12, bacterial-type
3020at766	Complete	contig_1165	730274	729699	-	213.3	148	https://v10-1.orthodb.org/?query=3020at766	Scaffold protein Nfu/NifU, N-terminal
3058at766	Complete	contig_1165	1022408	1021959	-	181.3	129	https://v10-1.orthodb.org/?query=3058at766	SsrA-binding protein
3062at766	Complete	contig_1165	816029	815247	-	257.1	196	https://v10-1.orthodb.org/?query=3062at766	ABC transporter permease
3066at766	Complete	contig_1165	687695	688267	+	238.8	140	https://v10-1.orthodb.org/?query=3066at766	NADH:ubiquinone oxidoreductase, 30kDa subunit
3074at766	Complete	contig_1165	179278	179874	+	214.8	155	https://v10-1.orthodb.org/?query=3074at766	Nucleoside triphosphate pyrophosphatase Maf-like protein
3090at766	Complete	contig_1165	428546	427983	-	249.7	164	https://v10-1.orthodb.org/?query=3090at766	Ribosomal RNA large subunit methyltransferase E
3097at766	Complete	contig_1165	593410	593033	-	116.0	79	https://v10-1.orthodb.org/?query=3097at766	Succinate dehydrogenase, cytochrome b556 subunit
3110at766	Complete	contig_1165	27996	28703	+	212.7	183	https://v10-1.orthodb.org/?query=3110at766	Outer membrane protein assembly factor BamD
3119at766	Complete	contig_1165	263926	264519	+	226.0	166	https://v10-1.orthodb.org/?query=3119at766	GTP binding domain
3127at766	Complete	contig_1165	205771	204965	-	206.5	192	https://v10-1.orthodb.org/?query=3127at766	Aminomethyltransferase, folate-binding domain
3140at766	Complete	contig_1165	686839	687192	+	169.0	112	https://v10-1.orthodb.org/?query=3140at766	NADH-quinone oxidoreductase subunit A
3157at766	Complete	contig_1165	905065	904652	-	140.7	101	https://v10-1.orthodb.org/?query=3157at766	FeS cluster insertion, C-terminal, conserved site
3184at766	Complete	contig_1165	989195	988626	-	181.1	139	https://v10-1.orthodb.org/?query=3184at766	Protein GrpE
3185at766	Complete	contig_1165	905461	905078	-	239.1	124	https://v10-1.orthodb.org/?query=3185at766	Iron-sulfur cluster assembly scaffold protein IscU
3207at766	Complete	contig_1165	364803	365270	+	122.6	121	https://v10-1.orthodb.org/?query=3207at766	YqgF/RNase H-like domain
3208at766	Complete	contig_1165	1113372	1113842	+	159.9	113	https://v10-1.orthodb.org/?query=3208at766	Ribosomal protein L15
3213at766	Complete	contig_1165	336248	335637	-	189.7	159	https://v10-1.orthodb.org/?query=3213at766	Ribosomal protein L25
3219at766	Complete	contig_1165	1247653	1248279	+	196.4	172	https://v10-1.orthodb.org/?query=3219at766	Phosphatidate cytidylyltransferase
3223at766	Complete	contig_1165	26340	26873	+	230.7	157	https://v10-1.orthodb.org/?query=3223at766	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
3229at766	Complete	contig_1165	951513	951872	+	161.9	101	https://v10-1.orthodb.org/?query=3229at766	(2Fe-2S) ferredoxin
3233at766	Complete	contig_1165	1080248	1080922	+	233.8	174	https://v10-1.orthodb.org/?query=3233at766	Lipoprotein-releasing system ATP-binding protein LolD
3234at766	Complete	contig_1165	1029036	1028560	-	132.0	118	https://v10-1.orthodb.org/?query=3234at766	signal peptidase II
3246at766	Complete	contig_1165	99835	99407	-	143.8	113	https://v10-1.orthodb.org/?query=3246at766	membrane protein
3248at766	Complete	contig_1165	778784	779161	+	172.7	110	https://v10-1.orthodb.org/?query=3248at766	Ribosomal protein L19
3272at766	Complete	contig_1165	554954	554448	-	215.1	131	https://v10-1.orthodb.org/?query=3272at766	Inorganic pyrophosphatase
3314at766	Complete	contig_1165	476593	476153	-	154.9	123	https://v10-1.orthodb.org/?query=3314at766	Ribosomal protein L11, C-terminal
3319at766	Complete	contig_1165	719766	720197	+	156.1	98	https://v10-1.orthodb.org/?query=3319at766	beta-hydroxyacyl-ACP dehydratase
3322at766	Complete	contig_1165	1108059	1108406	+	141.5	94	https://v10-1.orthodb.org/?query=3322at766	Ribosomal protein L22/L17
3323at766	Complete	contig_1165	631752	632171	+	222.7	128	https://v10-1.orthodb.org/?query=3323at766	Nucleoside diphosphate kinase
3326at766	Complete	contig_1165	1111509	1111904	+	128.4	107	https://v10-1.orthodb.org/?query=3326at766	Ribosomal protein S8
3328at766	Complete	contig_1165	409242	408868	-	133.8	89	https://v10-1.orthodb.org/?query=3328at766	Ferredoxin
3333at766	Complete	contig_1165	691291	691608	+	116.5	86	https://v10-1.orthodb.org/?query=3333at766	Ribosomal silencing factor RsfS
3335at766	Complete	contig_1165	1116262	1116708	+	140.3	103	https://v10-1.orthodb.org/?query=3335at766	Ribosomal protein S11
3351at766	Complete	contig_1165	1115872	1116240	+	146.2	97	https://v10-1.orthodb.org/?query=3351at766	Ribosomal protein S13
3352at766	Complete	contig_1165	520648	520959	+	118.2	81	https://v10-1.orthodb.org/?query=3352at766	NADH-ubiquinone oxidoreductase chain 4L/Mnh complex subunit C1-like
3356at766	Complete	contig_1165	686452	686820	+	140.2	94	https://v10-1.orthodb.org/?query=3356at766	HIT-like domain
3372at766	Complete	contig_1165	265850	266311	+	153.3	97	https://v10-1.orthodb.org/?query=3372at766	Deoxyuridine 5'-triphosphate nucleotidohydrolase
3381at766	Complete	contig_1165	538261	538956	+	205.0	190	https://v10-1.orthodb.org/?query=3381at766	inositol monophosphatase
3395at766	Complete	contig_1165	23596	23273	-	147.9	87	https://v10-1.orthodb.org/?query=3395at766	Glutaredoxin
3421at766	Complete	contig_1165	825732	826250	+	214.8	153	https://v10-1.orthodb.org/?query=3421at766	Translation initiation factor 3
3456at766	Complete	contig_1165	1005296	1004742	-	141.3	125	https://v10-1.orthodb.org/?query=3456at766	Ribosomal protein L9
3461at766	Complete	contig_1165	1073417	1073701	+	124.9	74	https://v10-1.orthodb.org/?query=3461at766	Protein of unknown function DUF2610
3481at766	Complete	contig_1165	192364	191768	-	168.7	140	https://v10-1.orthodb.org/?query=3481at766	BON domain
3488at766	Complete	contig_1165	932343	932639	+	147.2	89	https://v10-1.orthodb.org/?query=3488at766	Type IV secretion system protein VirB3
3489at766	Complete	contig_1165	431054	431509	+	186.5	119	https://v10-1.orthodb.org/?query=3489at766	Ribosomal protein S9
3490at766	Complete	contig_1165	1109075	1109488	+	170.7	117	https://v10-1.orthodb.org/?query=3490at766	Ribosomal protein L16
3520at766	Complete	contig_1165	205930	206220	+	128.1	86	https://v10-1.orthodb.org/?query=3520at766	GroES chaperonin family
3523at766	Complete	contig_1165	1109946	1110305	+	150.8	103	https://v10-1.orthodb.org/?query=3523at766	Ribosomal protein L14P
3532at766	Complete	contig_1165	926190	925825	-	165.0	97	https://v10-1.orthodb.org/?query=3532at766	Ribosomal protein L20
3542at766	Complete	contig_1165	1107769	1108053	+	132.2	83	https://v10-1.orthodb.org/?query=3542at766	Ribosomal protein S19, bacterial-type
3561at766	Complete	contig_1165	378154	378591	+	134.0	124	https://v10-1.orthodb.org/?query=3561at766	SspB-like superfamily
3566at766	Complete	contig_1165	43208	42801	-	137.8	113	https://v10-1.orthodb.org/?query=3566at766	tRNA-specific adenosine deaminase
3575at766	Complete	contig_1165	710998	710606	-	131.1	108	https://v10-1.orthodb.org/?query=3575at766	Zinc finger, DksA/TraR C4-type
3605at766	Complete	contig_1165	1111179	1111487	+	136.2	94	https://v10-1.orthodb.org/?query=3605at766	Ribosomal protein S14
3622at766	Complete	contig_1165	1243278	1242907	-	146.5	100	https://v10-1.orthodb.org/?query=3622at766	Preprotein translocase YajC
3626at766	Complete	contig_1165	831193	830801	-	122.7	98	https://v10-1.orthodb.org/?query=3626at766	Cytochrome c-type biogenesis protein CcmE
3644at766	Complete	contig_1165	122014	121700	-	109.4	68	https://v10-1.orthodb.org/?query=3644at766	Ribosomal protein L28/L24
3665at766	Complete	contig_1165	335637	335089	-	193.5	143	https://v10-1.orthodb.org/?query=3665at766	Peptidyl-tRNA hydrolase
3666at766	Complete	contig_1165	370697	370428	-	130.2	63	https://v10-1.orthodb.org/?query=3666at766	Ribosomal protein L27
3670at766	Complete	contig_1165	912811	912488	-	122.3	80	https://v10-1.orthodb.org/?query=3670at766	Thioredoxin
3687at766	Complete	contig_1165	1117744	1118172	+	168.5	112	https://v10-1.orthodb.org/?query=3687at766	Ribosomal protein L17
3694at766	Complete	contig_1165	746082	745621	-	121.7	120	https://v10-1.orthodb.org/?query=3694at766	ubiquinone-binding protein
3713at766	Complete	contig_1165	301845	302420	+	177.6	175	https://v10-1.orthodb.org/?query=3713at766	tRNA threonylcarbamoyl adenosine modification protein TsaB
3732at766	Complete	contig_1165	981338	980967	-	115.7	96	https://v10-1.orthodb.org/?query=3732at766	Holo-
3778at766	Complete	contig_1165	990574	990254	-	137.9	74	https://v10-1.orthodb.org/?query=3778at766	Ribosomal protein S16
3796at766	Complete	contig_1165	179037	179300	+	90.4	59	https://v10-1.orthodb.org/?query=3796at766	Translation initiation factor IF-1
3797at766	Complete	contig_1165	1005579	1005304	-	115.3	66	https://v10-1.orthodb.org/?query=3797at766	Ribosomal protein S18
3819at766	Complete	contig_1165	893355	893083	-	102.0	72	https://v10-1.orthodb.org/?query=3819at766	Ribosomal protein S15
3896at766	Complete	contig_1165	519423	519710	+	112.0	77	https://v10-1.orthodb.org/?query=3896at766	Na+/H+ antiporter subunit G
3898at766	Complete	contig_1165	919739	919536	-	70.0	51	https://v10-1.orthodb.org/?query=3898at766	Ribosomal protein L31
3904at766	Complete	contig_1165	85746	85519	-	81.3	58	https://v10-1.orthodb.org/?query=3904at766	ATP synthase subunit c
3917at766	Complete	contig_1165	1079747	1080208	+	126.0	106	https://v10-1.orthodb.org/?query=3917at766	FeS cluster biogenesis
3919at766	Complete	contig_1165	1058415	1058897	+	175.4	132	https://v10-1.orthodb.org/?query=3919at766	Phosphatidylglycerophosphatase A
3934at766	Complete	contig_1165	663017	662748	-	119.9	82	https://v10-1.orthodb.org/?query=3934at766	Ribosomal protein S20
3939at766	Complete	contig_1165	816928	817122	+	73.7	46	https://v10-1.orthodb.org/?query=3939at766	Zinc-binding ribosomal protein
3975at766	Complete	contig_1165	1030034	1030372	+	121.8	82	https://v10-1.orthodb.org/?query=3975at766	Glutaredoxin
3976at766	Complete	contig_1165	837331	837023	-	132.2	84	https://v10-1.orthodb.org/?query=3976at766	NADH-quinone oxidoreductase subunit K
3992at766	Complete	contig_1165	23830	23612	-	78.6	57	https://v10-1.orthodb.org/?query=3992at766	BolA protein
3995at766	Complete	contig_1165	371010	370708	-	108.9	82	https://v10-1.orthodb.org/?query=3995at766	Ribosomal protein L21
4000at766	Complete	contig_1165	1104959	1105306	+	111.7	86	https://v10-1.orthodb.org/?query=4000at766	Ribosomal protein S10
4031at766	Complete	contig_1165	1109696	1109932	+	117.3	74	https://v10-1.orthodb.org/?query=4031at766	Ribosomal protein S17/S11
4053at766	Complete	contig_1165	702547	702861	+	100.1	86	https://v10-1.orthodb.org/?query=4053at766	NADH dehydrogenase 
4072at766	Complete	contig_1165	715646	715368	-	92.2	53	https://v10-1.orthodb.org/?query=4072at766	Flavinator of succinate dehydrogenase
