# BUSCO version is: 6.0.0 
# The lineage dataset is: rickettsiales_odb10 (Creation date: 2024-01-08, number of genomes: 34, number of BUSCOs: 364)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
2044at766	Complete	contig_1165_pilon	336535	335744	-	395.4	224	https://v10-1.orthodb.org/?query=2044at766	Methionine aminopeptidase
2045at766	Complete	contig_1165_pilon	27877	28617	+	283.3	192	https://v10-1.orthodb.org/?query=2045at766	Transcriptional regulator TACO1-like
2069at766	Complete	contig_1165_pilon	334250	333369	-	371.1	242	https://v10-1.orthodb.org/?query=2069at766	Ribosomal RNA small subunit methyltransferase H
2070at766	Complete	contig_1165_pilon	982164	981187	-	343.6	250	https://v10-1.orthodb.org/?query=2070at766	Octaprenyl-diphosphate synthase
2073at766	Complete	contig_1165_pilon	905468	904848	-	274.1	166	https://v10-1.orthodb.org/?query=2073at766	3'-5' exonuclease
2084at766	Complete	contig_1165_pilon	980538	979540	-	371.3	268	https://v10-1.orthodb.org/?query=2084at766	Tryptophan--tRNA ligase
2127at766	Complete	contig_1165_pilon	132429	131872	-	245.6	148	https://v10-1.orthodb.org/?query=2127at766	dCTP deaminase
2135at766	Complete	contig_1165_pilon	1100394	1101008	+	273.4	177	https://v10-1.orthodb.org/?query=2135at766	K Homology domain
2163at766	Complete	contig_1165_pilon	59568	58807	-	268.9	201	https://v10-1.orthodb.org/?query=2163at766	Sec-independent protein translocase protein TatC
2166at766	Complete	contig_1165_pilon	744478	745248	+	274.0	197	https://v10-1.orthodb.org/?query=2166at766	CDP-alcohol phosphatidyltransferase
2182at766	Complete	contig_1165_pilon	444352	445470	+	403.7	289	https://v10-1.orthodb.org/?query=2182at766	Chaperone protein DnaJ
2201at766	Complete	contig_1165_pilon	569070	568372	-	226.8	181	https://v10-1.orthodb.org/?query=2201at766	Ribonuclease III
2208at766	Complete	contig_1165_pilon	825852	824488	-	367.0	326	https://v10-1.orthodb.org/?query=2208at766	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit
2216at766	Complete	contig_1165_pilon	122017	121403	-	258.0	180	https://v10-1.orthodb.org/?query=2216at766	RNA-binding S4 domain
2263at766	Complete	contig_1165_pilon	1024256	1024855	+	278.3	174	https://v10-1.orthodb.org/?query=2263at766	Peroxiredoxin, AhpC-type
2295at766	Complete	contig_1165_pilon	681274	682224	+	450.6	280	https://v10-1.orthodb.org/?query=2295at766	Malate dehydrogenase
2303at766	Complete	contig_1165_pilon	1116347	1115613	-	282.3	194	https://v10-1.orthodb.org/?query=2303at766	Short-chain dehydrogenase/reductase, conserved site
2305at766	Complete	contig_1165_pilon	957557	956685	-	340.6	243	https://v10-1.orthodb.org/?query=2305at766	Protein HflC
2340at766	Complete	contig_1165_pilon	1237336	1238079	+	318.0	201	https://v10-1.orthodb.org/?query=2340at766	Uridylate kinase
2346at766	Complete	contig_1165_pilon	830050	829463	-	188.1	159	https://v10-1.orthodb.org/?query=2346at766	NADH:ubiquinone/plastoquinone oxidoreductase, chain 6
2381at766	Complete	contig_1165_pilon	1097264	1097986	+	261.5	178	https://v10-1.orthodb.org/?query=2381at766	Ribosomal protein L3
2404at766	Complete	contig_1165_pilon	797097	796318	-	280.7	209	https://v10-1.orthodb.org/?query=2404at766	Exodeoxyribonuclease III
2424at766	Complete	contig_1165_pilon	683019	682252	-	324.0	223	https://v10-1.orthodb.org/?query=2424at766	TatD family
2437at766	Complete	contig_1165_pilon	985004	985606	+	194.1	138	https://v10-1.orthodb.org/?query=2437at766	Protein of unknown function DUF1013
2456at766	Complete	contig_1165_pilon	527420	526323	-	296.2	263	https://v10-1.orthodb.org/?query=2456at766	DNA-binding, RecF
2458at766	Complete	contig_1165_pilon	1238087	1238644	+	199.9	158	https://v10-1.orthodb.org/?query=2458at766	Ribosome recycling factor
2461at766	Complete	contig_1165_pilon	1073867	1073169	-	259.8	181	https://v10-1.orthodb.org/?query=2461at766	alpha/beta hydrolase
2470at766	Complete	contig_1165_pilon	119134	118418	-	302.7	201	https://v10-1.orthodb.org/?query=2470at766	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
2492at766	Missing
2493at766	Complete	contig_1165_pilon	309142	310218	+	295.8	271	https://v10-1.orthodb.org/?query=2493at766	Tetratricopeptide repeat
2505at766	Complete	contig_1165_pilon	897570	898481	+	323.8	249	https://v10-1.orthodb.org/?query=2505at766	Signal recognition particle receptor FtsY
2514at766	Complete	contig_1165_pilon	607340	607939	+	247.2	148	https://v10-1.orthodb.org/?query=2514at766	Ubiquinol-cytochrome c reductase iron-sulfur subunit
2518at766	Complete	contig_1165_pilon	1045329	1044829	-	218.9	130	https://v10-1.orthodb.org/?query=2518at766	NADH-quinone oxidoreductase subunit E
2523at766	Complete	contig_1165_pilon	815356	815865	+	269.3	128	https://v10-1.orthodb.org/?query=2523at766	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
2531at766	Complete	contig_1165_pilon	680199	680705	+	287.7	132	https://v10-1.orthodb.org/?query=2531at766	NADH-quinone oxidoreductase subunit B
2532at766	Complete	contig_1165_pilon	362634	361807	-	317.4	215	https://v10-1.orthodb.org/?query=2532at766	cytochrome c oxidase subunit III
2536at766	Complete	contig_1165_pilon	208320	207883	-	147.4	110	https://v10-1.orthodb.org/?query=2536at766	Ribonuclease H
2551at766	Complete	contig_1165_pilon	99748	100671	+	255.9	221	https://v10-1.orthodb.org/?query=2551at766	Ribosomal large subunit pseudouridine synthase C
2557at766	Complete	contig_1165_pilon	978074	978601	+	193.0	133	https://v10-1.orthodb.org/?query=2557at766	Cytochrome c-like domain
2561at766	Complete	contig_1165_pilon	530778	531284	+	144.4	126	https://v10-1.orthodb.org/?query=2561at766	Ribosome maturation factor RimM
2562at766	Complete	contig_1165_pilon	190493	191119	+	334.4	178	https://v10-1.orthodb.org/?query=2562at766	ATP-dependent Clp protease proteolytic subunit
2563at766	Complete	contig_1165_pilon	842953	843717	+	243.2	177	https://v10-1.orthodb.org/?query=2563at766	RNA methyltransferase TrmH family
2567at766	Complete	contig_1165_pilon	424148	424606	+	188.0	120	https://v10-1.orthodb.org/?query=2567at766	Ribosomal protein L13
2575at766	Complete	contig_1165_pilon	597059	597745	+	163.6	157	https://v10-1.orthodb.org/?query=2575at766	Ribosomal RNA small subunit methyltransferase E
2580at766	Complete	contig_1165_pilon	967327	966443	-	287.2	230	https://v10-1.orthodb.org/?query=2580at766	tRNA dimethylallyltransferase
2582at766	Complete	contig_1165_pilon	939563	940111	+	167.5	151	https://v10-1.orthodb.org/?query=2582at766	RNA methyltransferase, RsmD
2606at766	Complete	contig_1165_pilon	1102577	1103110	+	225.4	151	https://v10-1.orthodb.org/?query=2606at766	Ribosomal protein L5
2609at766	Complete	contig_1165_pilon	658819	658184	-	179.5	162	https://v10-1.orthodb.org/?query=2609at766	Chromosomal replication initiator protein DnaA
2619at766	Complete	contig_1165_pilon	555059	555538	+	126.9	106	https://v10-1.orthodb.org/?query=2619at766	OmpA-like domain
2632at766	Complete	contig_1165_pilon	85004	84279	-	251.0	187	https://v10-1.orthodb.org/?query=2632at766	ATP synthase subunit a
2649at766	Complete	contig_1165_pilon	545683	545132	-	121.1	113	https://v10-1.orthodb.org/?query=2649at766	5-formyltetrahydrofolate cyclo-ligase
2656at766	Complete	contig_1165_pilon	488992	489729	+	220.3	186	https://v10-1.orthodb.org/?query=2656at766	Glutamine synthetase
2657at766	Complete	contig_1165_pilon	560323	559685	-	179.3	135	https://v10-1.orthodb.org/?query=2657at766	Thymidylate kinase
2660at766	Complete	contig_1165_pilon	697893	697297	-	242.8	166	https://v10-1.orthodb.org/?query=2660at766	Ribonuclease HII
2666at766	Complete	contig_1165_pilon	824470	823598	-	174.6	169	https://v10-1.orthodb.org/?query=2666at766	Biotin--acetyl-CoA-carboxylase ligase
2674at766	Complete	contig_1165_pilon	387992	387297	-	279.4	181	https://v10-1.orthodb.org/?query=2674at766	DNA polymerase III subunit epsilon
2678at766	Complete	contig_1165_pilon	209384	208497	-	365.9	240	https://v10-1.orthodb.org/?query=2678at766	Protoheme IX farnesyltransferase
2693at766	Complete	contig_1165_pilon	388832	389335	+	134.6	115	https://v10-1.orthodb.org/?query=2693at766	Protein-export protein SecB
2701at766	Complete	contig_1165_pilon	1103869	1104414	+	215.4	161	https://v10-1.orthodb.org/?query=2701at766	Ribosomal protein L6, alpha-beta domain
2707at766	Complete	contig_1165_pilon	361806	361318	-	141.3	123	https://v10-1.orthodb.org/?query=2707at766	Crossover junction endodeoxyribonuclease RuvC
2710at766	Complete	contig_1165_pilon	1041205	1041822	+	204.7	154	https://v10-1.orthodb.org/?query=2710at766	Superoxide dismutase
2711at766	Complete	contig_1165_pilon	405511	406377	+	289.1	221	https://v10-1.orthodb.org/?query=2711at766	Ribosomal RNA adenine methylase transferase, conserved site
2712at766	Complete	contig_1165_pilon	531347	531913	+	254.0	175	https://v10-1.orthodb.org/?query=2712at766	Elongation factor P
2715at766	Complete	contig_1165_pilon	1097989	1098603	+	258.8	183	https://v10-1.orthodb.org/?query=2715at766	50S ribosomal protein L4
2736at766	Complete	contig_1165_pilon	1107119	1107760	+	168.9	166	https://v10-1.orthodb.org/?query=2736at766	Adenylate kinase
2739at766	Complete	contig_1165_pilon	1049320	1050303	+	281.1	262	https://v10-1.orthodb.org/?query=2739at766	Glycerol-3-phosphate dehydrogenase 
2771at766	Complete	contig_1165_pilon	843797	844519	+	251.0	182	https://v10-1.orthodb.org/?query=2771at766	membrane protein
2777at766	Complete	contig_1165_pilon	696511	697293	+	303.0	194	https://v10-1.orthodb.org/?query=2777at766	VirB9/CagX/TrbG, C-terminal
2787at766	Complete	contig_1165_pilon	159484	158309	-	417.7	235	https://v10-1.orthodb.org/?query=2787at766	Ubiquinone biosynthesis O-methyltransferase
2790at766	Complete	contig_1165_pilon	626735	627340	+	227.6	161	https://v10-1.orthodb.org/?query=2790at766	Recombination protein RecR
2809at766	Complete	contig_1165_pilon	855791	855096	-	261.4	199	https://v10-1.orthodb.org/?query=2809at766	Zinc import ATP-binding protein ZnuC
2825at766	Complete	contig_1165_pilon	991373	992011	+	254.4	161	https://v10-1.orthodb.org/?query=2825at766	Endonuclease III
2834at766	Complete	contig_1165_pilon	1007302	1006820	-	212.9	118	https://v10-1.orthodb.org/?query=2834at766	Single-stranded DNA-binding protein
2841at766	Complete	contig_1165_pilon	621208	620654	-	288.2	163	https://v10-1.orthodb.org/?query=2841at766	ATP-dependent protease subunit HslV
2845at766	Complete	contig_1165_pilon	1104804	1105316	+	240.4	150	https://v10-1.orthodb.org/?query=2845at766	Ribosomal protein S5
2850at766	Complete	contig_1165_pilon	167531	168241	+	282.4	187	https://v10-1.orthodb.org/?query=2850at766	Heme exporter protein C
2887at766	Complete	contig_1165_pilon	577802	576939	-	214.6	196	https://v10-1.orthodb.org/?query=2887at766	ATP synthase, F1 complex, gamma subunit
2903at766	Complete	contig_1165_pilon	1112648	1113142	+	222.7	149	https://v10-1.orthodb.org/?query=2903at766	Transcription elongation factor GreA
2904at766	Complete	contig_1165_pilon	844520	845056	+	215.9	141	https://v10-1.orthodb.org/?query=2904at766	cytochrome c oxidase assembly protein
2913at766	Complete	contig_1165_pilon	70721	71338	+	263.9	176	https://v10-1.orthodb.org/?query=2913at766	Guanylate kinase
2943at766	Complete	contig_1165_pilon	502802	503560	+	205.5	193	https://v10-1.orthodb.org/?query=2943at766	Thioredoxin-like fold
2960at766	Complete	contig_1165_pilon	104437	105060	+	208.8	166	https://v10-1.orthodb.org/?query=2960at766	Cytochrome c biogenesis ATP-binding export protein CcmA
2977at766	Complete	contig_1165_pilon	265214	264732	-	147.4	126	https://v10-1.orthodb.org/?query=2977at766	Transcription antitermination protein NusB
2996at766	Complete	contig_1165_pilon	475076	474597	-	180.1	132	https://v10-1.orthodb.org/?query=2996at766	Ribosomal protein S7 domain
3008at766	Complete	contig_1165_pilon	475456	475082	-	176.3	108	https://v10-1.orthodb.org/?query=3008at766	Ribosomal protein S12, bacterial-type
3020at766	Complete	contig_1165_pilon	723158	722574	-	213.6	148	https://v10-1.orthodb.org/?query=3020at766	Scaffold protein Nfu/NifU, N-terminal
3058at766	Complete	contig_1165_pilon	1014365	1013916	-	181.3	129	https://v10-1.orthodb.org/?query=3058at766	SsrA-binding protein
3062at766	Complete	contig_1165_pilon	808767	807985	-	257.0	196	https://v10-1.orthodb.org/?query=3062at766	ABC transporter permease
3066at766	Complete	contig_1165_pilon	680698	681270	+	238.9	140	https://v10-1.orthodb.org/?query=3066at766	NADH:ubiquinone oxidoreductase, 30kDa subunit
3074at766	Complete	contig_1165_pilon	175686	176282	+	214.7	155	https://v10-1.orthodb.org/?query=3074at766	Nucleoside triphosphate pyrophosphatase Maf-like protein
3090at766	Complete	contig_1165_pilon	422108	421545	-	246.6	164	https://v10-1.orthodb.org/?query=3090at766	Ribosomal RNA large subunit methyltransferase E
3097at766	Complete	contig_1165_pilon	587166	586789	-	116.1	79	https://v10-1.orthodb.org/?query=3097at766	Succinate dehydrogenase, cytochrome b556 subunit
3110at766	Complete	contig_1165_pilon	27110	27763	+	210.4	171	https://v10-1.orthodb.org/?query=3110at766	Outer membrane protein assembly factor BamD
3119at766	Complete	contig_1165_pilon	260189	260782	+	224.6	166	https://v10-1.orthodb.org/?query=3119at766	GTP binding domain
3127at766	Complete	contig_1165_pilon	202166	201360	-	209.0	192	https://v10-1.orthodb.org/?query=3127at766	Aminomethyltransferase, folate-binding domain
3140at766	Complete	contig_1165_pilon	679842	680195	+	170.2	112	https://v10-1.orthodb.org/?query=3140at766	NADH-quinone oxidoreductase subunit A
3157at766	Complete	contig_1165_pilon	896994	896581	-	140.2	101	https://v10-1.orthodb.org/?query=3157at766	FeS cluster insertion, C-terminal, conserved site
3184at766	Complete	contig_1165_pilon	981125	980556	-	181.6	139	https://v10-1.orthodb.org/?query=3184at766	Protein GrpE
3185at766	Complete	contig_1165_pilon	897390	897007	-	239.1	124	https://v10-1.orthodb.org/?query=3185at766	Iron-sulfur cluster assembly scaffold protein IscU
3207at766	Complete	contig_1165_pilon	360806	361273	+	118.2	121	https://v10-1.orthodb.org/?query=3207at766	YqgF/RNase H-like domain
3208at766	Complete	contig_1165_pilon	1105320	1105790	+	159.9	113	https://v10-1.orthodb.org/?query=3208at766	Ribosomal protein L15
3213at766	Complete	contig_1165_pilon	332324	331713	-	189.7	159	https://v10-1.orthodb.org/?query=3213at766	Ribosomal protein L25
3219at766	Complete	contig_1165_pilon	1239605	1240231	+	194.8	172	https://v10-1.orthodb.org/?query=3219at766	Phosphatidate cytidylyltransferase
3223at766	Complete	contig_1165_pilon	25400	25996	+	229.1	157	https://v10-1.orthodb.org/?query=3223at766	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
3229at766	Complete	contig_1165_pilon	943540	943887	+	162.0	101	https://v10-1.orthodb.org/?query=3229at766	(2Fe-2S) ferredoxin
3233at766	Complete	contig_1165_pilon	1072256	1072930	+	233.3	174	https://v10-1.orthodb.org/?query=3233at766	Lipoprotein-releasing system ATP-binding protein LolD
3234at766	Complete	contig_1165_pilon	1020983	1020507	-	132.0	118	https://v10-1.orthodb.org/?query=3234at766	signal peptidase II
3246at766	Complete	contig_1165_pilon	98285	97857	-	144.3	113	https://v10-1.orthodb.org/?query=3246at766	membrane protein
3248at766	Complete	contig_1165_pilon	771534	771911	+	172.7	110	https://v10-1.orthodb.org/?query=3248at766	Ribosomal protein L19
3272at766	Complete	contig_1165_pilon	548707	548192	-	217.2	131	https://v10-1.orthodb.org/?query=3272at766	Inorganic pyrophosphatase
3314at766	Complete	contig_1165_pilon	470181	469741	-	154.9	123	https://v10-1.orthodb.org/?query=3314at766	Ribosomal protein L11, C-terminal
3319at766	Complete	contig_1165_pilon	712764	713195	+	156.8	98	https://v10-1.orthodb.org/?query=3319at766	beta-hydroxyacyl-ACP dehydratase
3322at766	Complete	contig_1165_pilon	1100007	1100354	+	141.5	94	https://v10-1.orthodb.org/?query=3322at766	Ribosomal protein L22/L17
3323at766	Complete	contig_1165_pilon	625220	625639	+	224.8	128	https://v10-1.orthodb.org/?query=3323at766	Nucleoside diphosphate kinase
3326at766	Complete	contig_1165_pilon	1103457	1103852	+	128.4	107	https://v10-1.orthodb.org/?query=3326at766	Ribosomal protein S8
3328at766	Complete	contig_1165_pilon	403430	403056	-	136.0	88	https://v10-1.orthodb.org/?query=3328at766	Ferredoxin
3333at766	Complete	contig_1165_pilon	684294	684611	+	116.5	86	https://v10-1.orthodb.org/?query=3333at766	Ribosomal silencing factor RsfS
3335at766	Complete	contig_1165_pilon	1108213	1108599	+	147.6	106	https://v10-1.orthodb.org/?query=3335at766	Ribosomal protein S11
3351at766	Complete	contig_1165_pilon	1107820	1108188	+	147.2	97	https://v10-1.orthodb.org/?query=3351at766	Ribosomal protein S13
3352at766	Complete	contig_1165_pilon	514246	514557	+	118.2	81	https://v10-1.orthodb.org/?query=3352at766	NADH-ubiquinone oxidoreductase chain 4L/Mnh complex subunit C1-like
3356at766	Complete	contig_1165_pilon	679455	679823	+	138.9	94	https://v10-1.orthodb.org/?query=3356at766	HIT-like domain
3372at766	Complete	contig_1165_pilon	262113	262574	+	151.8	97	https://v10-1.orthodb.org/?query=3372at766	Deoxyuridine 5'-triphosphate nucleotidohydrolase
3381at766	Complete	contig_1165_pilon	531922	532617	+	201.7	190	https://v10-1.orthodb.org/?query=3381at766	inositol monophosphatase
3395at766	Complete	contig_1165_pilon	23684	23361	-	147.9	87	https://v10-1.orthodb.org/?query=3395at766	Glutaredoxin
3421at766	Complete	contig_1165_pilon	818083	818601	+	214.0	153	https://v10-1.orthodb.org/?query=3421at766	Translation initiation factor 3
3456at766	Complete	contig_1165_pilon	997180	996626	-	142.1	125	https://v10-1.orthodb.org/?query=3456at766	Ribosomal protein L9
3461at766	Complete	contig_1165_pilon	1065334	1065618	+	124.9	74	https://v10-1.orthodb.org/?query=3461at766	Protein of unknown function DUF2610
3481at766	Complete	contig_1165_pilon	188766	188170	-	168.4	139	https://v10-1.orthodb.org/?query=3481at766	BON domain
3488at766	Complete	contig_1165_pilon	924366	924662	+	147.1	89	https://v10-1.orthodb.org/?query=3488at766	Type IV secretion system protein VirB3
3489at766	Complete	contig_1165_pilon	424617	425072	+	185.9	119	https://v10-1.orthodb.org/?query=3489at766	Ribosomal protein S9
3490at766	Complete	contig_1165_pilon	1101023	1101436	+	170.7	117	https://v10-1.orthodb.org/?query=3490at766	Ribosomal protein L16
3520at766	Complete	contig_1165_pilon	202363	202653	+	128.4	86	https://v10-1.orthodb.org/?query=3520at766	GroES chaperonin family
3523at766	Complete	contig_1165_pilon	1101894	1102253	+	150.8	103	https://v10-1.orthodb.org/?query=3523at766	Ribosomal protein L14P
3532at766	Complete	contig_1165_pilon	918083	917718	-	165.0	97	https://v10-1.orthodb.org/?query=3532at766	Ribosomal protein L20
3542at766	Complete	contig_1165_pilon	1099717	1100001	+	132.2	83	https://v10-1.orthodb.org/?query=3542at766	Ribosomal protein S19, bacterial-type
3561at766	Fragmented	contig_1165_pilon	374286	374585	+	104.8	90	https://v10-1.orthodb.org/?query=3561at766	SspB-like superfamily
3566at766	Complete	contig_1165_pilon	41989	41582	-	139.7	113	https://v10-1.orthodb.org/?query=3566at766	tRNA-specific adenosine deaminase
3575at766	Complete	contig_1165_pilon	703996	703604	-	131.1	108	https://v10-1.orthodb.org/?query=3575at766	Zinc finger, DksA/TraR C4-type
3605at766	Complete	contig_1165_pilon	1103127	1103435	+	136.2	94	https://v10-1.orthodb.org/?query=3605at766	Ribosomal protein S14
3622at766	Complete	contig_1165_pilon	1235230	1234859	-	143.8	100	https://v10-1.orthodb.org/?query=3622at766	Preprotein translocase YajC
3626at766	Complete	contig_1165_pilon	823480	823079	-	123.5	98	https://v10-1.orthodb.org/?query=3626at766	Cytochrome c-type biogenesis protein CcmE
3644at766	Complete	contig_1165_pilon	120358	120044	-	109.4	68	https://v10-1.orthodb.org/?query=3644at766	Ribosomal protein L28/L24
3665at766	Complete	contig_1165_pilon	331713	331165	-	192.7	143	https://v10-1.orthodb.org/?query=3665at766	Peptidyl-tRNA hydrolase
3666at766	Complete	contig_1165_pilon	366700	366431	-	130.7	63	https://v10-1.orthodb.org/?query=3666at766	Ribosomal protein L27
3670at766	Complete	contig_1165_pilon	904731	904408	-	122.3	80	https://v10-1.orthodb.org/?query=3670at766	Thioredoxin
3687at766	Complete	contig_1165_pilon	1109696	1110124	+	168.5	112	https://v10-1.orthodb.org/?query=3687at766	Ribosomal protein L17
3694at766	Complete	contig_1165_pilon	738901	738359	-	121.4	120	https://v10-1.orthodb.org/?query=3694at766	ubiquinone-binding protein
3713at766	Complete	contig_1165_pilon	297938	298513	+	176.1	175	https://v10-1.orthodb.org/?query=3713at766	tRNA threonylcarbamoyl adenosine modification protein TsaB
3732at766	Complete	contig_1165_pilon	973250	972879	-	115.9	96	https://v10-1.orthodb.org/?query=3732at766	Holo-
3778at766	Complete	contig_1165_pilon	982495	982175	-	137.9	74	https://v10-1.orthodb.org/?query=3778at766	Ribosomal protein S16
3796at766	Complete	contig_1165_pilon	175445	175708	+	90.4	59	https://v10-1.orthodb.org/?query=3796at766	Translation initiation factor IF-1
3797at766	Complete	contig_1165_pilon	997463	997188	-	115.3	66	https://v10-1.orthodb.org/?query=3797at766	Ribosomal protein S18
3819at766	Complete	contig_1165_pilon	885292	885020	-	103.6	72	https://v10-1.orthodb.org/?query=3819at766	Ribosomal protein S15
3896at766	Complete	contig_1165_pilon	513021	513308	+	112.0	77	https://v10-1.orthodb.org/?query=3896at766	Na+/H+ antiporter subunit G
3898at766	Complete	contig_1165_pilon	911649	911446	-	70.0	51	https://v10-1.orthodb.org/?query=3898at766	Ribosomal protein L31
3904at766	Complete	contig_1165_pilon	84219	83992	-	81.3	58	https://v10-1.orthodb.org/?query=3904at766	ATP synthase subunit c
3917at766	Complete	contig_1165_pilon	1071749	1072216	+	126.3	106	https://v10-1.orthodb.org/?query=3917at766	FeS cluster biogenesis
3919at766	Complete	contig_1165_pilon	1050323	1050805	+	178.6	132	https://v10-1.orthodb.org/?query=3919at766	Phosphatidylglycerophosphatase A
3934at766	Complete	contig_1165_pilon	655999	655730	-	122.0	82	https://v10-1.orthodb.org/?query=3934at766	Ribosomal protein S20
3939at766	Complete	contig_1165_pilon	809665	809859	+	73.7	46	https://v10-1.orthodb.org/?query=3939at766	Zinc-binding ribosomal protein
3975at766	Complete	contig_1165_pilon	1021981	1022319	+	124.3	82	https://v10-1.orthodb.org/?query=3975at766	Glutaredoxin
3976at766	Complete	contig_1165_pilon	829472	829164	-	132.6	84	https://v10-1.orthodb.org/?query=3976at766	NADH-quinone oxidoreductase subunit K
3992at766	Complete	contig_1165_pilon	23918	23700	-	77.3	57	https://v10-1.orthodb.org/?query=3992at766	BolA protein
3995at766	Complete	contig_1165_pilon	367013	366711	-	109.1	82	https://v10-1.orthodb.org/?query=3995at766	Ribosomal protein L21
4000at766	Complete	contig_1165_pilon	1096916	1097254	+	112.2	86	https://v10-1.orthodb.org/?query=4000at766	Ribosomal protein S10
4031at766	Complete	contig_1165_pilon	1101644	1101880	+	117.3	74	https://v10-1.orthodb.org/?query=4031at766	Ribosomal protein S17/S11
4053at766	Complete	contig_1165_pilon	695553	695867	+	100.1	86	https://v10-1.orthodb.org/?query=4053at766	NADH dehydrogenase 
4072at766	Complete	contig_1165_pilon	708644	708366	-	92.2	53	https://v10-1.orthodb.org/?query=4072at766	Flavinator of succinate dehydrogenase
