# BUSCO version is: 6.0.0 
# The lineage dataset is: rickettsiales_odb10 (Creation date: 2024-01-08, number of genomes: 34, number of BUSCOs: 364)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
2084at766	Complete	contig_55	2275	3273	+	371.3	268	https://v10-1.orthodb.org/?query=2084at766	Tryptophan--tRNA ligase
2127at766	Complete	contig_92	6853	7410	+	245.6	148	https://v10-1.orthodb.org/?query=2127at766	dCTP deaminase
2135at766	Complete	contig_69	20395	21009	+	273.4	177	https://v10-1.orthodb.org/?query=2135at766	K Homology domain
2163at766	Complete	contig_120	1606	2367	+	268.9	201	https://v10-1.orthodb.org/?query=2163at766	Sec-independent protein translocase protein TatC
2166at766	Complete	contig_93	13459	12689	-	274.0	197	https://v10-1.orthodb.org/?query=2166at766	CDP-alcohol phosphatidyltransferase
2182at766	Complete	contig_78	119648	118530	-	403.7	289	https://v10-1.orthodb.org/?query=2182at766	Chaperone protein DnaJ
2201at766	Complete	contig_70	46626	47324	+	226.8	181	https://v10-1.orthodb.org/?query=2201at766	Ribonuclease III
2208at766	Complete	contig_63	50917	52281	+	367.0	326	https://v10-1.orthodb.org/?query=2208at766	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit
2216at766	Complete	contig_75	5205	4591	-	258.0	180	https://v10-1.orthodb.org/?query=2216at766	RNA-binding S4 domain
2263at766	Complete	contig_54	1563	964	-	278.3	174	https://v10-1.orthodb.org/?query=2263at766	Peroxiredoxin, AhpC-type
2295at766	Duplicated	contig_78	13019	12069	-	450.6	280	https://v10-1.orthodb.org/?query=2295at766	Malate dehydrogenase
2295at766	Duplicated	contig_82	21767	22717	+	450.6	280	https://v10-1.orthodb.org/?query=2295at766	Malate dehydrogenase
2303at766	Complete	contig_69	36339	35605	-	282.3	194	https://v10-1.orthodb.org/?query=2303at766	Short-chain dehydrogenase/reductase, conserved site
2305at766	Complete	contig_72	24762	25634	+	340.6	243	https://v10-1.orthodb.org/?query=2305at766	Protein HflC
2340at766	Complete	contig_68	54056	53313	-	318.0	201	https://v10-1.orthodb.org/?query=2340at766	Uridylate kinase
2346at766	Complete	contig_63	46727	47314	+	188.1	159	https://v10-1.orthodb.org/?query=2346at766	NADH:ubiquinone/plastoquinone oxidoreductase, chain 6
2381at766	Complete	contig_69	17265	17987	+	261.5	178	https://v10-1.orthodb.org/?query=2381at766	Ribosomal protein L3
2404at766	Complete	contig_63	82949	83728	+	280.7	209	https://v10-1.orthodb.org/?query=2404at766	Exodeoxyribonuclease III
2424at766	Complete	contig_82	23512	22745	-	324.0	223	https://v10-1.orthodb.org/?query=2424at766	TatD family
2437at766	Complete	contig_62	26465	25863	-	194.1	138	https://v10-1.orthodb.org/?query=2437at766	Protein of unknown function DUF1013
2456at766	Duplicated	contig_78	31518	32615	+	296.2	263	https://v10-1.orthodb.org/?query=2456at766	DNA-binding, RecF
2456at766	Duplicated	contig_82	3268	2171	-	296.2	263	https://v10-1.orthodb.org/?query=2456at766	DNA-binding, RecF
2458at766	Complete	contig_68	53305	52748	-	199.9	158	https://v10-1.orthodb.org/?query=2458at766	Ribosome recycling factor
2461at766	Complete	contig_73	33370	32672	-	259.8	181	https://v10-1.orthodb.org/?query=2461at766	alpha/beta hydrolase
2470at766	Complete	contig_75	2322	1606	-	302.7	201	https://v10-1.orthodb.org/?query=2470at766	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
2492at766	Missing
2493at766	Complete	contig_66	76326	75250	-	295.8	271	https://v10-1.orthodb.org/?query=2493at766	Tetratricopeptide repeat
2505at766	Complete	contig_72	92111	93022	+	323.8	249	https://v10-1.orthodb.org/?query=2505at766	Signal recognition particle receptor FtsY
2514at766	Complete	contig_70	9782	9183	-	247.2	148	https://v10-1.orthodb.org/?query=2514at766	Ubiquinol-cytochrome c reductase iron-sulfur subunit
2518at766	Complete	contig_89	21382	20882	-	218.9	130	https://v10-1.orthodb.org/?query=2518at766	NADH-quinone oxidoreductase subunit E
2523at766	Complete	contig_63	62875	62366	-	269.3	128	https://v10-1.orthodb.org/?query=2523at766	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
2531at766	Duplicated	contig_78	14094	13588	-	287.7	132	https://v10-1.orthodb.org/?query=2531at766	NADH-quinone oxidoreductase subunit B
2531at766	Duplicated	contig_82	20692	21198	+	287.7	132	https://v10-1.orthodb.org/?query=2531at766	NADH-quinone oxidoreductase subunit B
2532at766	Complete	contig_66	4049	3222	-	317.4	215	https://v10-1.orthodb.org/?query=2532at766	cytochrome c oxidase subunit III
2536at766	Complete	contig_69	44089	44526	+	147.4	110	https://v10-1.orthodb.org/?query=2536at766	Ribonuclease H
2551at766	Complete	contig_68	39320	40243	+	255.9	221	https://v10-1.orthodb.org/?query=2551at766	Ribosomal large subunit pseudouridine synthase C
2557at766	Duplicated	contig_55	4739	4212	-	193.0	133	https://v10-1.orthodb.org/?query=2557at766	Cytochrome c-like domain
2557at766	Duplicated	contig_72	892	365	-	193.0	133	https://v10-1.orthodb.org/?query=2557at766	Cytochrome c-like domain
2561at766	Duplicated	contig_78	28160	27654	-	144.4	126	https://v10-1.orthodb.org/?query=2561at766	Ribosome maturation factor RimM
2561at766	Duplicated	contig_82	6626	7132	+	144.4	126	https://v10-1.orthodb.org/?query=2561at766	Ribosome maturation factor RimM
2562at766	Complete	contig_69	58424	59050	+	334.4	178	https://v10-1.orthodb.org/?query=2562at766	ATP-dependent Clp protease proteolytic subunit
2563at766	Complete	contig_63	29617	28853	-	243.2	177	https://v10-1.orthodb.org/?query=2563at766	RNA methyltransferase TrmH family
2567at766	Complete	contig_106	10699	11157	+	188.0	120	https://v10-1.orthodb.org/?query=2567at766	Ribosomal protein L13
2575at766	Complete	contig_70	20062	19376	-	163.6	157	https://v10-1.orthodb.org/?query=2575at766	Ribosomal RNA small subunit methyltransferase E
2580at766	Complete	contig_72	13565	14449	+	287.2	230	https://v10-1.orthodb.org/?query=2580at766	tRNA dimethylallyltransferase
2582at766	Complete	contig_72	45366	44818	-	167.5	151	https://v10-1.orthodb.org/?query=2582at766	RNA methyltransferase, RsmD
2606at766	Complete	contig_69	22578	23111	+	225.4	151	https://v10-1.orthodb.org/?query=2606at766	Ribosomal protein L5
2609at766	Complete	contig_63	126434	125799	-	179.5	162	https://v10-1.orthodb.org/?query=2609at766	Chromosomal replication initiator protein DnaA
2619at766	Complete	contig_70	60625	60146	-	126.9	106	https://v10-1.orthodb.org/?query=2619at766	OmpA-like domain
2632at766	Complete	contig_68	24928	24203	-	251.0	187	https://v10-1.orthodb.org/?query=2632at766	ATP synthase subunit a
2649at766	Complete	contig_70	70112	70663	+	121.1	113	https://v10-1.orthodb.org/?query=2649at766	5-formyltetrahydrofolate cyclo-ligase
2656at766	Complete	contig_78	74592	73855	-	220.3	186	https://v10-1.orthodb.org/?query=2656at766	Glutamine synthetase
2657at766	Complete	contig_70	55361	55999	+	179.3	135	https://v10-1.orthodb.org/?query=2657at766	Thymidylate kinase
2660at766	Complete	contig_82	37654	37058	-	242.8	166	https://v10-1.orthodb.org/?query=2660at766	Ribonuclease HII
2666at766	Complete	contig_63	52299	53171	+	174.6	169	https://v10-1.orthodb.org/?query=2666at766	Biotin--acetyl-CoA-carboxylase ligase
2674at766	Complete	contig_66	32483	31788	-	279.4	181	https://v10-1.orthodb.org/?query=2674at766	DNA polymerase III subunit epsilon
2678at766	Complete	contig_69	43025	43912	+	365.9	240	https://v10-1.orthodb.org/?query=2678at766	Protoheme IX farnesyltransferase
2693at766	Complete	contig_66	33323	33826	+	134.6	115	https://v10-1.orthodb.org/?query=2693at766	Protein-export protein SecB
2701at766	Complete	contig_69	23870	24415	+	215.4	161	https://v10-1.orthodb.org/?query=2701at766	Ribosomal protein L6, alpha-beta domain
2707at766	Complete	contig_66	3221	2733	-	141.3	123	https://v10-1.orthodb.org/?query=2707at766	Crossover junction endodeoxyribonuclease RuvC
2710at766	Complete	contig_89	15151	15768	+	204.7	154	https://v10-1.orthodb.org/?query=2710at766	Superoxide dismutase
2711at766	Complete	contig_66	49257	50123	+	289.1	221	https://v10-1.orthodb.org/?query=2711at766	Ribosomal RNA adenine methylase transferase, conserved site
2712at766	Duplicated	contig_78	27591	27025	-	254.0	175	https://v10-1.orthodb.org/?query=2712at766	Elongation factor P
2712at766	Duplicated	contig_82	7195	7761	+	254.0	175	https://v10-1.orthodb.org/?query=2712at766	Elongation factor P
2715at766	Complete	contig_69	17990	18604	+	258.8	183	https://v10-1.orthodb.org/?query=2715at766	50S ribosomal protein L4
2736at766	Complete	contig_69	27120	27761	+	168.9	166	https://v10-1.orthodb.org/?query=2736at766	Adenylate kinase
2739at766	Complete	contig_89	25364	26347	+	281.1	262	https://v10-1.orthodb.org/?query=2739at766	Glycerol-3-phosphate dehydrogenase 
2771at766	Complete	contig_63	28773	28051	-	251.0	182	https://v10-1.orthodb.org/?query=2771at766	membrane protein
2777at766	Complete	contig_82	36272	37054	+	303.0	194	https://v10-1.orthodb.org/?query=2777at766	VirB9/CagX/TrbG, C-terminal
2787at766	Complete	contig_108	5279	6454	+	417.7	235	https://v10-1.orthodb.org/?query=2787at766	Ubiquinone biosynthesis O-methyltransferase
2790at766	Duplicated	contig_81	12723	13328	+	227.6	161	https://v10-1.orthodb.org/?query=2790at766	Recombination protein RecR
2790at766	Duplicated	contig_84	7648	8253	+	227.6	161	https://v10-1.orthodb.org/?query=2790at766	Recombination protein RecR
2809at766	Complete	contig_63	21449	22144	+	261.4	199	https://v10-1.orthodb.org/?query=2809at766	Zinc import ATP-binding protein ZnuC
2825at766	Complete	contig_62	20129	19491	-	254.4	161	https://v10-1.orthodb.org/?query=2825at766	Endonuclease III
2834at766	Complete	contig_62	2924	3406	+	212.9	118	https://v10-1.orthodb.org/?query=2834at766	Single-stranded DNA-binding protein
2841at766	Duplicated	contig_81	7196	6642	-	288.2	163	https://v10-1.orthodb.org/?query=2841at766	ATP-dependent protease subunit HslV
2841at766	Duplicated	contig_84	2121	1567	-	288.2	163	https://v10-1.orthodb.org/?query=2841at766	ATP-dependent protease subunit HslV
2845at766	Complete	contig_69	24805	25317	+	240.4	150	https://v10-1.orthodb.org/?query=2845at766	Ribosomal protein S5
2850at766	Complete	contig_80	11185	10475	-	282.4	187	https://v10-1.orthodb.org/?query=2850at766	Heme exporter protein C
2887at766	Complete	contig_70	36831	37694	+	214.6	196	https://v10-1.orthodb.org/?query=2887at766	ATP synthase, F1 complex, gamma subunit
2903at766	Complete	contig_69	32649	33143	+	222.7	149	https://v10-1.orthodb.org/?query=2903at766	Transcription elongation factor GreA
2904at766	Complete	contig_63	28050	27514	-	215.9	141	https://v10-1.orthodb.org/?query=2904at766	cytochrome c oxidase assembly protein
2913at766	Complete	contig_68	9742	10359	+	263.9	176	https://v10-1.orthodb.org/?query=2913at766	Guanylate kinase
2943at766	Complete	contig_78	57862	57104	-	207.6	195	https://v10-1.orthodb.org/?query=2943at766	Thioredoxin-like fold
2960at766	Complete	contig_68	44009	44632	+	208.8	166	https://v10-1.orthodb.org/?query=2960at766	Cytochrome c biogenesis ATP-binding export protein CcmA
2977at766	Complete	contig_41	2835	3317	+	147.4	126	https://v10-1.orthodb.org/?query=2977at766	Transcription antitermination protein NusB
2996at766	Complete	contig_78	88574	89053	+	180.1	132	https://v10-1.orthodb.org/?query=2996at766	Ribosomal protein S7 domain
3008at766	Complete	contig_78	88194	88568	+	176.3	108	https://v10-1.orthodb.org/?query=3008at766	Ribosomal protein S12, bacterial-type
3020at766	Complete	contig_81	58449	57865	-	213.6	148	https://v10-1.orthodb.org/?query=3020at766	Scaffold protein Nfu/NifU, N-terminal
3058at766	Complete	contig_54	11828	12277	+	181.3	129	https://v10-1.orthodb.org/?query=3058at766	SsrA-binding protein
3062at766	Complete	contig_63	68892	69674	+	257.0	196	https://v10-1.orthodb.org/?query=3062at766	ABC transporter permease
3066at766	Duplicated	contig_78	13595	13023	-	238.9	140	https://v10-1.orthodb.org/?query=3066at766	NADH:ubiquinone oxidoreductase, 30kDa subunit
3066at766	Duplicated	contig_82	21191	21763	+	238.9	140	https://v10-1.orthodb.org/?query=3066at766	NADH:ubiquinone oxidoreductase, 30kDa subunit
3074at766	Complete	contig_80	5046	4450	-	214.7	155	https://v10-1.orthodb.org/?query=3074at766	Nucleoside triphosphate pyrophosphatase Maf-like protein
3090at766	Complete	contig_106	8659	8096	-	246.6	164	https://v10-1.orthodb.org/?query=3090at766	Ribosomal RNA large subunit methyltransferase E
3097at766	Complete	contig_70	29873	30250	+	116.1	79	https://v10-1.orthodb.org/?query=3097at766	Succinate dehydrogenase, cytochrome b556 subunit
3110at766	Complete	contig_44	359	1030	+	210.3	171	https://v10-1.orthodb.org/?query=3110at766	Outer membrane protein assembly factor BamD
3119at766	Complete	contig_64	3577	2984	-	224.6	166	https://v10-1.orthodb.org/?query=3119at766	GTP binding domain
3127at766	Complete	contig_98	3564	2758	-	209.0	192	https://v10-1.orthodb.org/?query=3127at766	Aminomethyltransferase, folate-binding domain
3140at766	Duplicated	contig_78	14451	14098	-	170.2	112	https://v10-1.orthodb.org/?query=3140at766	NADH-quinone oxidoreductase subunit A
3140at766	Duplicated	contig_82	20335	20688	+	170.2	112	https://v10-1.orthodb.org/?query=3140at766	NADH-quinone oxidoreductase subunit A
3157at766	Complete	contig_72	91536	91123	-	140.2	101	https://v10-1.orthodb.org/?query=3157at766	FeS cluster insertion, C-terminal, conserved site
3184at766	Complete	contig_55	1688	2257	+	181.6	139	https://v10-1.orthodb.org/?query=3184at766	Protein GrpE
3185at766	Complete	contig_72	91932	91549	-	239.1	124	https://v10-1.orthodb.org/?query=3185at766	Iron-sulfur cluster assembly scaffold protein IscU
3207at766	Complete	contig_66	2221	2688	+	118.2	121	https://v10-1.orthodb.org/?query=3207at766	YqgF/RNase H-like domain
3208at766	Complete	contig_69	25321	25791	+	159.9	113	https://v10-1.orthodb.org/?query=3208at766	Ribosomal protein L15
3213at766	Complete	contig_71	28047	28658	+	189.7	159	https://v10-1.orthodb.org/?query=3213at766	Ribosomal protein L25
3219at766	Complete	contig_68	51787	51161	-	194.8	172	https://v10-1.orthodb.org/?query=3219at766	Phosphatidate cytidylyltransferase
3223at766	Complete	contig_42	2251	2847	+	229.1	157	https://v10-1.orthodb.org/?query=3223at766	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
3229at766	Complete	contig_72	39875	39528	-	162.0	101	https://v10-1.orthodb.org/?query=3229at766	(2Fe-2S) ferredoxin
3233at766	Complete	contig_73	31759	32433	+	233.3	174	https://v10-1.orthodb.org/?query=3233at766	Lipoprotein-releasing system ATP-binding protein LolD
3234at766	Complete	contig_54	4835	5311	+	132.0	118	https://v10-1.orthodb.org/?query=3234at766	signal peptidase II
3246at766	Complete	contig_68	37875	37447	-	144.3	113	https://v10-1.orthodb.org/?query=3246at766	membrane protein
3248at766	Complete	contig_63	113337	112960	-	172.7	110	https://v10-1.orthodb.org/?query=3248at766	Ribosomal protein L19
3272at766	Complete	contig_70	67094	67609	+	217.2	131	https://v10-1.orthodb.org/?query=3272at766	Inorganic pyrophosphatase
3314at766	Complete	contig_78	93469	93909	+	154.9	123	https://v10-1.orthodb.org/?query=3314at766	Ribosomal protein L11, C-terminal
3319at766	Complete	contig_81	48317	48748	+	156.8	98	https://v10-1.orthodb.org/?query=3319at766	beta-hydroxyacyl-ACP dehydratase
3322at766	Complete	contig_69	20008	20355	+	141.5	94	https://v10-1.orthodb.org/?query=3322at766	Ribosomal protein L22/L17
3323at766	Duplicated	contig_81	11208	11627	+	224.8	128	https://v10-1.orthodb.org/?query=3323at766	Nucleoside diphosphate kinase
3323at766	Duplicated	contig_84	6133	6552	+	224.8	128	https://v10-1.orthodb.org/?query=3323at766	Nucleoside diphosphate kinase
3326at766	Complete	contig_69	23458	23853	+	128.4	107	https://v10-1.orthodb.org/?query=3326at766	Ribosomal protein S8
3328at766	Complete	contig_66	47037	46663	-	136.0	88	https://v10-1.orthodb.org/?query=3328at766	Ferredoxin
3333at766	Duplicated	contig_78	9997	9680	-	116.5	86	https://v10-1.orthodb.org/?query=3333at766	Ribosomal silencing factor RsfS
3333at766	Duplicated	contig_82	24787	25104	+	116.5	86	https://v10-1.orthodb.org/?query=3333at766	Ribosomal silencing factor RsfS
3335at766	Complete	contig_69	28214	28600	+	147.6	106	https://v10-1.orthodb.org/?query=3335at766	Ribosomal protein S11
3351at766	Complete	contig_69	27821	28189	+	147.2	97	https://v10-1.orthodb.org/?query=3351at766	Ribosomal protein S13
3352at766	Complete	contig_78	46617	46306	-	118.2	81	https://v10-1.orthodb.org/?query=3352at766	NADH-ubiquinone oxidoreductase chain 4L/Mnh complex subunit C1-like
3356at766	Duplicated	contig_78	14838	14470	-	138.9	94	https://v10-1.orthodb.org/?query=3356at766	HIT-like domain
3356at766	Duplicated	contig_82	19948	20316	+	138.9	94	https://v10-1.orthodb.org/?query=3356at766	HIT-like domain
3372at766	Complete	contig_64	1365	904	-	151.8	97	https://v10-1.orthodb.org/?query=3372at766	Deoxyuridine 5'-triphosphate nucleotidohydrolase
3381at766	Duplicated	contig_78	27016	26321	-	201.7	190	https://v10-1.orthodb.org/?query=3381at766	inositol monophosphatase
3381at766	Duplicated	contig_82	7770	8465	+	201.7	190	https://v10-1.orthodb.org/?query=3381at766	inositol monophosphatase
3395at766	Complete	contig_42	535	212	-	147.9	87	https://v10-1.orthodb.org/?query=3395at766	Glutaredoxin
3421at766	Complete	contig_63	60148	59630	-	214.0	153	https://v10-1.orthodb.org/?query=3421at766	Translation initiation factor 3
3456at766	Complete	contig_62	13062	13616	+	142.1	125	https://v10-1.orthodb.org/?query=3456at766	Ribosomal protein L9
3461at766	Complete	contig_73	24894	25178	+	124.9	74	https://v10-1.orthodb.org/?query=3461at766	Protein of unknown function DUF2610
3481at766	Complete	contig_69	56697	56101	-	168.4	139	https://v10-1.orthodb.org/?query=3481at766	BON domain
3488at766	Complete	contig_72	60545	60249	-	147.1	89	https://v10-1.orthodb.org/?query=3488at766	Type IV secretion system protein VirB3
3489at766	Complete	contig_106	11168	11623	+	185.9	119	https://v10-1.orthodb.org/?query=3489at766	Ribosomal protein S9
3490at766	Complete	contig_69	21024	21437	+	170.7	117	https://v10-1.orthodb.org/?query=3490at766	Ribosomal protein L16
3520at766	Complete	contig_98	3742	4032	+	128.4	86	https://v10-1.orthodb.org/?query=3520at766	GroES chaperonin family
3523at766	Complete	contig_69	21895	22254	+	150.8	103	https://v10-1.orthodb.org/?query=3523at766	Ribosomal protein L14P
3532at766	Complete	contig_72	66828	67193	+	165.0	97	https://v10-1.orthodb.org/?query=3532at766	Ribosomal protein L20
3542at766	Complete	contig_69	19718	20002	+	132.2	83	https://v10-1.orthodb.org/?query=3542at766	Ribosomal protein S19, bacterial-type
3561at766	Fragmented	contig_66	14978	15277	+	104.8	90	https://v10-1.orthodb.org/?query=3561at766	SspB-like superfamily
3566at766	Complete	contig_120	19745	20152	+	139.7	113	https://v10-1.orthodb.org/?query=3566at766	tRNA-specific adenosine deaminase
3575at766	Missing
3605at766	Complete	contig_69	23128	23436	+	136.2	94	https://v10-1.orthodb.org/?query=3605at766	Ribosomal protein S14
3622at766	Complete	contig_68	56162	56533	+	143.8	100	https://v10-1.orthodb.org/?query=3622at766	Preprotein translocase YajC
3626at766	Complete	contig_63	53289	53690	+	123.5	98	https://v10-1.orthodb.org/?query=3626at766	Cytochrome c-type biogenesis protein CcmE
3644at766	Complete	contig_75	3546	3232	-	109.4	68	https://v10-1.orthodb.org/?query=3644at766	Ribosomal protein L28/L24
3665at766	Complete	contig_71	28658	29206	+	192.7	143	https://v10-1.orthodb.org/?query=3665at766	Peptidyl-tRNA hydrolase
3666at766	Complete	contig_66	7196	6927	-	130.7	63	https://v10-1.orthodb.org/?query=3666at766	Ribosomal protein L27
3670at766	Complete	contig_76	1645	1968	+	122.3	80	https://v10-1.orthodb.org/?query=3670at766	Thioredoxin
3687at766	Complete	contig_69	29697	30125	+	168.5	112	https://v10-1.orthodb.org/?query=3687at766	Ribosomal protein L17
3694at766	Complete	contig_81	75690	75148	-	121.4	120	https://v10-1.orthodb.org/?query=3694at766	ubiquinone-binding protein
3713at766	Complete	contig_119	2189	1614	-	176.1	175	https://v10-1.orthodb.org/?query=3713at766	tRNA threonylcarbamoyl adenosine modification protein TsaB
3732at766	Complete	contig_72	7525	7881	+	116.2	96	https://v10-1.orthodb.org/?query=3732at766	Holo-
3778at766	Complete	contig_55	318	638	+	137.9	74	https://v10-1.orthodb.org/?query=3778at766	Ribosomal protein S16
3796at766	Complete	contig_80	5287	5024	-	90.4	59	https://v10-1.orthodb.org/?query=3796at766	Translation initiation factor IF-1
3797at766	Complete	contig_62	12779	13054	+	115.3	66	https://v10-1.orthodb.org/?query=3797at766	Ribosomal protein S18
3819at766	Complete	contig_72	79989	79717	-	103.6	72	https://v10-1.orthodb.org/?query=3819at766	Ribosomal protein S15
3896at766	Complete	contig_78	47842	47555	-	112.0	77	https://v10-1.orthodb.org/?query=3896at766	Na+/H+ antiporter subunit G
3898at766	Complete	contig_72	73110	73313	+	70.0	51	https://v10-1.orthodb.org/?query=3898at766	Ribosomal protein L31
3904at766	Complete	contig_68	24143	23916	-	81.3	58	https://v10-1.orthodb.org/?query=3904at766	ATP synthase subunit c
3917at766	Complete	contig_73	31252	31719	+	126.3	106	https://v10-1.orthodb.org/?query=3917at766	FeS cluster biogenesis
3919at766	Complete	contig_89	26367	26849	+	178.6	132	https://v10-1.orthodb.org/?query=3919at766	Phosphatidylglycerophosphatase A
3934at766	Complete	contig_63	123614	123345	-	122.0	82	https://v10-1.orthodb.org/?query=3934at766	Ribosomal protein S20
3939at766	Complete	contig_63	68565	68371	-	73.7	46	https://v10-1.orthodb.org/?query=3939at766	Zinc-binding ribosomal protein
3975at766	Complete	contig_54	3837	3499	-	124.3	82	https://v10-1.orthodb.org/?query=3975at766	Glutaredoxin
3976at766	Complete	contig_63	47305	47613	+	132.6	84	https://v10-1.orthodb.org/?query=3976at766	NADH-quinone oxidoreductase subunit K
3992at766	Complete	contig_42	769	551	-	77.3	57	https://v10-1.orthodb.org/?query=3992at766	BolA protein
3995at766	Complete	contig_66	7509	7207	-	109.1	82	https://v10-1.orthodb.org/?query=3995at766	Ribosomal protein L21
4000at766	Complete	contig_69	16935	17255	+	112.4	86	https://v10-1.orthodb.org/?query=4000at766	Ribosomal protein S10
4031at766	Complete	contig_69	21645	21881	+	117.3	74	https://v10-1.orthodb.org/?query=4031at766	Ribosomal protein S17/S11
4053at766	Complete	contig_82	35314	35628	+	100.1	86	https://v10-1.orthodb.org/?query=4053at766	NADH dehydrogenase 
4072at766	Complete	contig_81	44197	43919	-	92.2	53	https://v10-1.orthodb.org/?query=4072at766	Flavinator of succinate dehydrogenase
